,candidate,batch,length,cap,substring-cap,s-o-sCap,all-cap,non-cap,non-discriminative,cumulative,Z_ScoreUnweighted,normalized_cap,normalized_capnormalized_substring-cap,normalized_s-o-sCap,normalized_all-cap,normalized_non-cap,normalized_non-discriminative,probability,status
528,e.t,3,1,0,0,0,1,0,0,1,-0.23203344998246828,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
529,lenovo,3,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
530,chameleon,3,1,0,0,1,0,0,0,1,-0.23203344998246828,0.0,0.0,1.0,0.0,0.0,0.0,0.04912697568208058,b
531,pop bubbles,3,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
532,jenga,3,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
533,siri,3,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
534,baby elephant,3,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
535,giant star wars lego super star destroyer,3,7,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.08899511660378294,b
536,slow motion,3,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
537,the govt,3,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
538,blacks,3,1,1,0,1,0,3,0,5,0.021062431208718646,0.2,0.0,0.2,0.0,0.6,0.0,0.041345024193293896,b
539,thomas,3,1,0,0,1,0,0,0,1,-0.23203344998246828,0.0,0.0,1.0,0.0,0.0,0.0,0.04912697568208058,b
540,liberals,3,1,2,0,6,0,13,0,21,1.0334459559734663,0.09523809523809523,0.0,0.2857142857142857,0.0,0.6190476190476191,0.0,0.011905101494690455,b
541,poc,3,1,0,0,0,4,0,0,4,-0.042211539089078084,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
542,chuck,3,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
543,nice trump,3,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
544,anglo celtic,3,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
545,liberty university,3,2,3,0,0,0,0,0,3,-0.10548550938687482,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
546,african american,3,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
547,juno,3,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
548,lbj,3,1,0,0,0,1,0,0,1,-0.23203344998246828,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
549,jim crow,3,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
550,sounders,3,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
551,hansel robles,3,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
552,gignac,3,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
553,vladimir caddie,3,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
554,gopher,3,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
555,asia,3,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
556,india,3,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
557,babel real,3,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
558,tang,3,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
559,the dow,3,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
560,cankles,3,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
561,sowell,3,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
562,the district,3,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
563,officer william stacy,3,3,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9851184106699,g
564,colonialism,3,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
565,mcdonalds,3,1,0,0,1,0,0,0,1,-0.23203344998246828,0.0,0.0,1.0,0.0,0.0,0.0,0.04912697568208058,b
566,parenthood,3,1,1,0,0,0,1,0,2,-0.16875947968467153,0.5,0.0,0.0,0.0,0.5,0.0,0.695459922951197,a
567,south africa,3,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
568,wikipedia,3,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
569,scottish,3,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
570,sjw,3,1,0,0,0,1,0,0,1,-0.23203344998246828,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
571,j.j,3,1,0,0,0,1,0,0,1,-0.23203344998246828,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
572,watt,3,1,0,0,1,0,0,0,1,-0.23203344998246828,0.0,0.0,1.0,0.0,0.0,0.0,0.04912697568208058,b
573,president trump,3,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
574,entire world,3,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
575,dr. pepe,3,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
576,africans,3,1,3,0,0,0,0,0,3,-0.10548550938687482,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
577,eric allen bell,3,3,2,0,0,0,0,0,2,-0.16875947968467153,1.0,0.0,0.0,0.0,0.0,0.0,0.9851184106699,g
578,morgan freeman,3,2,0,0,0,0,1,0,1,-0.23203344998246828,0.0,0.0,0.0,0.0,1.0,0.0,0.0027809879419128623,b
579,the republic,3,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
580,kayla,3,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
581,lincoln,3,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
582,flint,3,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
583,clintons,3,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
584,marine,3,1,0,0,1,0,0,0,1,-0.23203344998246828,0.0,0.0,1.0,0.0,0.0,0.0,0.04912697568208058,b
585,hilary clinton,3,2,0,0,0,0,2,0,2,-0.16875947968467153,0.0,0.0,0.0,0.0,1.0,0.0,0.0027809879419128623,b
586,asians,3,1,2,0,0,0,0,0,2,-0.16875947968467153,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
587,jesus,3,1,1,0,1,0,0,0,2,-0.16875947968467153,0.5,0.0,0.5,0.0,0.0,0.0,0.8937380341809313,g
588,black guy,3,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
589,canada,3,1,1,0,1,0,0,0,2,-0.16875947968467153,0.5,0.0,0.5,0.0,0.0,0.0,0.8937380341809313,g
590,gitmo,3,1,0,0,0,1,0,0,1,-0.23203344998246828,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
591,kkk,4,1,0,0,0,1,0,0,1,-0.23203344998246828,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
592,panthers,4,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
593,government,4,1,1,0,0,0,2,0,3,-0.10548550938687482,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.12610528658365,b
594,lower,4,1,1,0,0,0,1,0,2,-0.16875947968467153,0.5,0.0,0.0,0.0,0.5,0.0,0.695459922951197,a
595,sheeple,4,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
596,nyc,4,1,0,0,0,1,0,0,1,-0.23203344998246828,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
597,sheila jackson,4,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
598,democrat,4,1,1,0,1,0,0,0,2,-0.16875947968467153,0.5,0.0,0.5,0.0,0.0,0.0,0.8937380341809313,g
599,ariel,4,1,1,0,1,0,0,0,2,-0.16875947968467153,0.5,0.0,0.5,0.0,0.0,0.0,0.8937380341809313,g
600,bf bobby ryan aric,4,4,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9565202455261986,g
601,don da con,4,3,0,1,0,0,0,0,1,-0.23203344998246828,0.0,1.0,0.0,0.0,0.0,0.0,0.0035341814793680235,b
602,mary,4,1,1,0,1,0,0,0,2,-0.16875947968467153,0.5,0.0,0.5,0.0,0.0,0.0,0.8937380341809313,g
603,jews,4,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
604,vienna,4,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
605,liberalism,4,1,0,0,1,0,0,0,1,-0.23203344998246828,0.0,0.0,1.0,0.0,0.0,0.0,0.04912697568208058,b
606,macron,4,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
607,whitepeople,4,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
608,masvidal,4,1,38,0,33,0,4,0,75,4.4502403520544895,0.5066666666666667,0.0,0.44,0.0,0.05333333333333334,0.0,0.902489405617882,g
609,scarface,4,1,22,0,3,0,6,0,31,1.6661856589514337,0.7096774193548387,0.0,0.0967741935483871,0.0,0.1935483870967742,0.0,0.9847944100100097,g
610,maia,4,1,83,0,30,1,0,0,114,6.917925193668562,0.7280701754385965,0.0,0.2631578947368421,0.008771929824561403,0.0,0.0,0.989747933702416,g
611,rodriguez,4,1,4,0,5,0,0,0,9,0.27415831239990557,0.4444444444444444,0.0,0.5555555555555556,0.0,0.0,0.0,0.8143623254675131,g
612,jackson wink,4,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
613,vegas,4,1,0,0,0,0,1,0,1,-0.23203344998246828,0.0,0.0,0.0,0.0,1.0,0.0,0.001475711176414909,b
614,frankie edgar,4,2,23,1,0,0,0,0,24,1.2232678668668566,0.9583333333333334,0.041666666666666664,0.0,0.0,0.0,0.0,0.9999981574464667,g
615,conor mcgregor,4,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
616,ufc,4,1,0,0,0,22,1,0,23,1.15999389656906,0.0,0.0,0.0,0.9565217391304348,0.043478260869565216,0.0,0.9782757045310492,g
617,jorge masvidal,4,2,6,0,0,0,0,0,6,0.08433640150651538,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
618,carlos condit,4,2,2,0,0,0,0,0,2,-0.16875947968467153,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
619,edgar,4,1,12,0,7,0,0,0,19,0.9068980153778728,0.631578947368421,0.0,0.3684210526315789,0.0,0.0,0.0,0.9728884104323041,g
620,jorge,4,1,6,0,3,0,0,0,9,0.27415831239990557,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.9807803581600414,g
621,dak,4,1,0,0,1,0,0,0,1,-0.23203344998246828,0.0,0.0,1.0,0.0,0.0,0.0,0.04912697568208058,b
622,miah,4,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
623,linkin park,4,2,28,2,0,1,1,0,32,1.7294596292492304,0.875,0.0625,0.0,0.03125,0.03125,0.0,0.9999967919469895,g
624,whittaker,4,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
625,jacare,4,1,0,0,0,0,1,0,1,-0.23203344998246828,0.0,0.0,0.0,0.0,1.0,0.0,0.001475711176414909,b
626,demian maia,4,2,16,1,0,0,0,0,17,0.7803500747822794,0.9411764705882353,0.058823529411764705,0.0,0.0,0.0,0.0,0.999997804046223,g
627,brazil,4,1,0,0,1,0,0,0,1,-0.23203344998246828,0.0,0.0,1.0,0.0,0.0,0.0,0.04912697568208058,b
628,yair rodriguez,4,2,11,0,0,0,1,0,12,0.46398022329329575,0.9166666666666666,0.0,0.0,0.0,0.08333333333333333,0.0,0.9999973147749113,g
629,tko,4,1,0,0,0,5,0,0,5,0.021062431208718646,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
630,jacare souza,4,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
631,kendrick lamar,4,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
632,bev hills cops,4,3,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9851184106699,g
633,bjj,4,1,0,0,0,5,1,0,6,0.08433640150651538,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.9610752922046806,g
634,masvidal ko,4,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
635,jason knight,4,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
636,mississippi mean,4,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
637,bruce buffer,4,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
638,yair,4,1,11,0,6,0,0,0,17,0.7803500747822794,0.6470588235294118,0.0,0.35294117647058826,0.0,0.0,0.0,0.9767495902763492,g
639,alvarez,4,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
640,god rodriguez,4,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
641,stipe,4,1,4,0,0,0,1,0,5,0.021062431208718646,0.8,0.0,0.0,0.0,0.2,0.0,0.9920153234755369,g
642,jj,4,1,0,0,0,1,0,0,1,-0.23203344998246828,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
643,eddie,4,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
644,daniel cormier,4,2,2,0,0,0,0,0,2,-0.16875947968467153,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
645,joe silva,4,2,4,0,0,1,0,0,5,0.021062431208718646,0.8,0.0,0.0,0.2,0.0,0.0,0.9999982979084714,g
646,hof,4,1,0,0,0,2,0,0,2,-0.16875947968467153,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
647,fitch,4,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
648,hall of fame,4,3,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9851184106699,g
649,gatekeeper,4,1,0,0,1,0,1,0,2,-0.16875947968467153,0.0,0.0,0.5,0.0,0.5,0.0,0.007805361698646176,b
650,frankie vs mcgregor,4,3,0,1,0,0,0,0,1,-0.23203344998246828,0.0,1.0,0.0,0.0,0.0,0.0,0.0035341814793680235,b
651,dc,4,1,1,0,0,1,0,0,2,-0.16875947968467153,0.5,0.0,0.0,0.5,0.0,0.0,0.9971567157806419,g
652,dq,4,1,0,0,0,1,0,0,1,-0.23203344998246828,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
653,uber,4,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
654,rocky balboa,4,2,0,0,0,0,1,0,1,-0.23203344998246828,0.0,0.0,0.0,0.0,1.0,0.0,0.0027809879419128623,b
655,linkin narc,4,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
656,gamebred,4,1,2,0,1,0,0,0,3,-0.10548550938687482,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.9807803581600414,g
657,ufc hall of fame,4,4,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9565202455261986,g
658,jones,4,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
659,chase sherman,4,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
660,rashad coulter,4,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
661,dana,4,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
662,yair rodriquez,4,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
663,linkin park meia,4,3,0,1,0,0,0,0,1,-0.23203344998246828,0.0,1.0,0.0,0.0,0.0,0.0,0.0035341814793680235,b
664,holloway,4,1,2,0,1,0,0,0,3,-0.10548550938687482,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.9807803581600414,g
665,aldo,4,1,3,0,0,0,0,0,3,-0.10548550938687482,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
666,linkin park classic,4,3,0,1,0,0,0,0,1,-0.23203344998246828,0.0,1.0,0.0,0.0,0.0,0.0,0.0035341814793680235,b
667,arriba,4,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
668,eddie alvarez,4,2,3,0,0,0,0,0,3,-0.10548550938687482,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
669,sherdog,4,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
670,david branch,4,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
671,krzysztof jotko,4,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
672,masvidal/ maia,4,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
673,demian,4,1,4,0,0,1,0,0,5,0.021062431208718646,0.8,0.0,0.0,0.2,0.0,0.0,0.9999895039265475,g
674,nate marquardted,4,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
675,cub swanson,4,2,0,0,0,0,1,0,1,-0.23203344998246828,0.0,0.0,0.0,0.0,1.0,0.0,0.0027809879419128623,b
676,tmt boxer,4,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
677,uber bobby ryan,4,3,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9851184106699,g
678,maia v masvidal,4,3,0,2,0,0,0,0,2,-0.16875947968467153,0.0,1.0,0.0,0.0,0.0,0.0,0.0035341814793680235,b
679,octagon,4,1,1,0,0,0,1,0,2,-0.16875947968467153,0.5,0.0,0.0,0.0,0.5,0.0,0.695459922951197,a
680,pantera,4,1,1,0,0,0,1,0,2,-0.16875947968467153,0.5,0.0,0.0,0.0,0.5,0.0,0.695459922951197,a
681,yair/ edgar,4,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
682,yair rodríguez,4,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
683,alex caceres,4,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
