,candidate,batch,length,cap,substring-cap,s-o-sCap,all-cap,non-cap,non-discriminative,cumulative,Z_ScoreUnweighted,normalized_cap,normalized_capnormalized_substring-cap,normalized_s-o-sCap,normalized_all-cap,normalized_non-cap,normalized_non-discriminative,probability,status
995,camila cabello,0,2,1,0,0,0,0,2,3,-0.1651208261,0.3333333333,0,0,0,0,0.6666666667,0.7484259735,a
444,robbed,0,1,0,0,1,1,0,1,3,-0.1651208261,0,0,0.3333333333,0.3333333333,0,0.3333333333,0.7461905673,a
2,liam,0,1,10,0,8,0,1,20,39,2.1970622319,0.2564102564,0,0.2051282051,0,0.0256410256,0.5128205128,0.7450877761,a
455,the house republicans,0,3,3,0,0,0,1,1,5,-0.033888434,0.6,0,0,0,0.2,0.2,0.7395228418,a
411,spain,0,1,1,0,3,0,0,2,6,0.031727762,0.1666666667,0,0.5,0,0,0.3333333333,0.7350942093,a
166,god,0,1,11,0,5,1,5,5,27,1.4096678792,0.4074074074,0,0.1851851852,0.037037037,0.1851851852,0.1851851852,0.7294994884,a
180,best eurovision,0,2,1,1,0,0,0,1,3,-0.1651208261,0.3333333333,0.3333333333,0,0,0,0.3333333333,0.727699853,a
920,native americans,0,2,1,1,0,0,0,1,3,-0.1651208261,0.3333333333,0.3333333333,0,0,0,0.3333333333,0.727699853,a
1090,republican,0,1,4,0,2,0,2,1,9,0.2285763502,0.4444444444,0,0.2222222222,0,0.2222222222,0.1111111111,0.7075122336,a
242,sc,0,1,0,0,0,1,0,2,3,-0.1651208261,0,0,0,0.3333333333,0,0.6666666667,0.6945402036,a
1073,america great,0,2,1,2,0,0,0,0,3,-0.1651208261,0.3333333333,0.6666666667,0,0,0,0,0.6938750013,a
988,champions,0,1,2,0,0,0,1,1,4,-0.0995046301,0.5,0,0,0,0.25,0.25,0.6926266242,a
12,mike dean liberty university stoke,0,5,2,0,0,0,0,3,5,-0.033888434,0.4,0,0,0,0,0.6,0.6870561841,a
361,camila,0,1,3,0,49,0,0,3,55,3.2469213688,0.0545454545,0,0.8909090909,0,0,0.0545454545,0.6866280509,a
1050,titanium,0,1,2,1,0,0,1,0,4,-0.0995046301,0.5,0.25,0,0,0.25,0,0.6861820579,a
1003,libs,0,1,2,0,1,0,1,2,6,0.031727762,0.3333333333,0,0.1666666667,0,0.1666666667,0.3333333333,0.6487409102,a
9,uk,0,1,0,0,0,9,3,2,14,0.5566573305,0,0,0,0.6428571429,0.2142857143,0.1428571429,0.6453502904,a
1130,sean spicer carter page,0,4,1,0,0,0,0,3,4,-0.0995046301,0.25,0,0,0,0,0.75,0.6343756643,a
85,australia,0,1,6,2,2,0,3,6,19,0.8847383108,0.3157894737,0.1052631579,0.1052631579,0,0.1578947368,0.3157894737,0.6287692167,a
862,dad,0,1,3,0,0,0,2,0,5,-0.033888434,0.6,0,0,0,0.4,0,0.6071517321,a
414,hope maia,0,2,1,3,0,0,0,0,4,-0.0995046301,0.25,0.75,0,0,0,0,0.5973847892,a
567,hold,0,1,3,0,2,0,2,2,9,0.2285763502,0.3333333333,0,0.2222222222,0,0.2222222222,0.2222222222,0.5829593677,a
1072,senators,0,1,3,0,0,0,2,1,6,0.031727762,0.5,0,0,0,0.3333333333,0.1666666667,0.5812504079,a
1138,adam,0,1,1,0,1,1,1,2,6,0.031727762,0.1666666667,0,0.1666666667,0.1666666667,0.1666666667,0.3333333333,0.571409211,a
1063,fbi granted fisa warrant,0,4,1,3,0,0,0,0,4,-0.0995046301,0.25,0.75,0,0,0,0,0.5555443916,a
644,instagram story,0,2,3,11,0,0,0,0,14,0.5566573305,0.2142857143,0.7857142857,0,0,0,0,0.5529415195,a
419,fbi got fisa warrant,0,4,1,3,0,0,0,1,5,-0.033888434,0.2,0.6,0,0,0,0.2,0.54131979,a
312,holy,0,1,1,0,3,0,1,0,5,-0.033888434,0.2,0,0.6,0,0.2,0,0.531266541,a
821,legal fisa,0,2,0,2,0,1,0,0,3,-0.1651208261,0,0.6666666667,0,0.3333333333,0,0,0.529119496,a
880,israel,0,1,1,0,3,0,1,1,6,0.031727762,0.1666666667,0,0.5,0,0.1666666667,0.1666666667,0.5178828863,a
1042,russian agent,0,2,1,4,0,0,0,1,6,0.031727762,0.1666666667,0.6666666667,0,0,0,0.1666666667,0.5119304019,a
1022,monitor carter page,0,3,1,3,0,0,0,1,5,-0.033888434,0.2,0.6,0,0,0,0.2,0.5106824176,a
42,republicans,0,1,10,0,5,0,9,3,27,1.4096678792,0.3703703704,0,0.1851851852,0,0.3333333333,0.1111111111,0.4577527162,a
461,learn,0,1,1,0,1,0,1,1,4,-0.0995046301,0.25,0,0.25,0,0.25,0.25,0.4457820549,a
971,turkey,0,1,1,0,1,0,1,0,3,-0.1651208261,0.3333333333,0,0.3333333333,0,0.3333333333,0,0.443095448,a
1098,buy,0,1,2,0,2,0,2,0,6,0.031727762,0.3333333333,0,0.3333333333,0,0.3333333333,0,0.443095448,a
396,102.7 kiis fm,0,3,0,6,0,2,0,0,8,0.1629601542,0,0.75,0,0.25,0,0,0.4117819466,a
57,fisa court,0,2,1,10,0,0,0,0,11,0.3598087423,0.0909090909,0.9090909091,0,0,0,0,0.4060971165,a
161,answer,0,1,0,0,2,1,1,0,4,-0.0995046301,0,0,0.5,0.25,0.25,0,0.3854446898,b
431,dem,0,1,1,0,0,0,1,1,3,-0.1651208261,0.3333333333,0,0,0,0.3333333333,0.3333333333,0.3807149567,b
1094,spicy,0,1,1,0,0,0,1,1,3,-0.1651208261,0.3333333333,0,0,0,0.3333333333,0.3333333333,0.3807149567,b
1110,hilary,0,1,1,0,0,0,1,1,3,-0.1651208261,0.3333333333,0,0,0,0.3333333333,0.3333333333,0.3807149567,b
1127,european,0,1,1,0,0,0,1,1,3,-0.1651208261,0.3333333333,0,0,0,0.3333333333,0.3333333333,0.3807149567,b
328,millions of americans,0,3,1,0,0,0,1,1,3,-0.1651208261,0.3333333333,0,0,0,0.3333333333,0.3333333333,0.3628743153,b
1083,fisa warrant,0,2,3,95,0,1,0,4,103,6.3964987795,0.0291262136,0.9223300971,0,0.0097087379,0,0.0388349515,0.3500593033,b
516,intel,0,1,2,0,0,0,2,0,4,-0.0995046301,0.5,0,0,0,0.5,0,0.3467443919,b
134,maroon 5,0,2,0,4,0,0,0,3,7,0.0973439581,0,0.5714285714,0,0,0,0.4285714286,0.3441203314,b
45,happy birthday,0,2,1,0,0,0,1,1,3,-0.1651208261,0.3333333333,0,0,0,0.3333333333,0.3333333333,0.3216750583,b
200,the answer,0,2,1,0,0,0,1,1,3,-0.1651208261,0.3333333333,0,0,0,0.3333333333,0.3333333333,0.3216750583,b
323,may 13th,0,2,0,6,0,0,0,0,6,0.031727762,0,1,0,0,0,0,0.3121131685,b
369,panic,0,1,0,0,1,1,1,0,3,-0.1651208261,0,0,0.3333333333,0.3333333333,0.3333333333,0,0.3025060046,b
643,joke,0,1,0,0,0,1,1,1,3,-0.1651208261,0,0,0,0.3333333333,0.3333333333,0.3333333333,0.2546317775,b
236,crazy,0,1,3,0,0,1,5,3,12,0.4254249384,0.25,0,0,0.0833333333,0.4166666667,0.25,0.2397324306,b
196,meet,0,1,1,0,2,0,2,0,5,-0.033888434,0.2,0,0.4,0,0.4,0,0.2288496331,b
765,report,0,1,2,0,8,0,7,4,21,1.0159707029,0.0952380952,0,0.380952381,0,0.3333333333,0.1904761905,0.2063383534,b
219,link,0,1,3,0,0,0,4,0,7,0.0973439581,0.4285714286,0,0,0,0.5714285714,0,0.1961177895,b
