,candidate,batch,length,cap,substring-cap,s-o-sCap,all-cap,non-cap,non-discriminative,cumulative,Z_ScoreUnweighted,normalized_cap,normalized_capnormalized_substring-cap,normalized_s-o-sCap,normalized_all-cap,normalized_non-cap,normalized_non-discriminative,probability,status
285,birthday of malcolm x,0,4,16,228,0,0,0,0,244,0.13653398633824204,0.06557377049180328,0.9344262295081968,0.0,0.0,0.0,0.0,0.34267423954454534,b
287,trends,0,1,5,0,0,0,8,1,14,-0.08085911499937391,0.35714285714285715,0.0,0.0,0.0,0.5714285714285714,0.07142857142857142,0.0883195093314701,b
290,muslim,0,1,3435,0,1,2,4,6,3448,3.164914406710945,0.99622969837587,0.0,0.0002900232018561485,0.000580046403712297,0.001160092807424594,0.0017401392111368909,0.9899347425515411,g
294,new,0,1,0,0,1,1,112,4,118,0.01744037430111331,0.0,0.0,0.00847457627118644,0.00847457627118644,0.9491525423728814,0.03389830508474576,0.001761590434580672,b
295,us,0,1,0,0,0,83,726,5,814,0.6752908026966816,0.0,0.0,0.0,0.10196560196560196,0.8918918918918919,0.006142506142506142,0.0031429188745484313,b
298,solutions,0,1,0,0,0,1,25,0,26,-0.06951686623393308,0.0,0.0,0.0,0.038461538461538464,0.9615384615384616,0.0,0.0018055102052084056,b
299,happy birthday king malcolm x,0,5,4,0,0,1,0,3,8,-0.08653023938209432,0.5,0.0,0.0,0.125,0.0,0.375,0.6713749402799151,a
300,may 19 in 1925,0,4,0,7,0,0,0,0,7,-0.0874754267792144,0.0,1.0,0.0,0.0,0.0,0.0,0.30028863128092614,b
310,fun fact,0,2,1,3,0,0,0,1,5,-0.08936580157345454,0.2,0.6,0.0,0.0,0.0,0.2,0.47566110671822054,a
311,pete townshend 1945,0,3,0,5,0,0,0,0,5,-0.08936580157345454,0.0,1.0,0.0,0.0,0.0,0.0,0.2168189219440287,b
313,1925 in omaha,0,3,0,114,0,0,0,1,115,0.0146048121097531,0.0,0.991304347826087,0.0,0.0,0.0,0.008695652173913044,0.21723292220153834,b
315,africa,0,1,64,0,0,0,0,0,64,-0.03359974514337044,1.0,0.0,0.0,0.0,0.0,0.0,0.9901382492195749,g
319,tribute,0,1,2,0,0,0,45,3,50,-0.046832368703051415,0.04,0.0,0.0,0.0,0.9,0.06,0.0026547462142659235,b
321,teachings,0,1,1,0,0,0,358,0,359,0.24523053700705003,0.002785515320334262,0.0,0.0,0.0,0.9972144846796658,0.0,0.0013710845265118624,b
325,happy malcolm x,0,3,3,0,0,0,0,5,8,-0.08653023938209432,0.375,0.0,0.0,0.0,0.0,0.625,0.6810406421533348,a
328,hell,0,1,1,0,5,1,19,4,30,-0.0657361166454528,0.03333333333333333,0.0,0.16666666666666666,0.03333333333333333,0.6333333333333333,0.13333333333333333,0.014838647708114524,b
329,talcum x,0,2,10,0,0,0,0,14,24,-0.07140724102817322,0.4166666666666667,0.0,0.0,0.0,0.0,0.5833333333333334,0.7874532479720117,g
331,grew,0,1,3,0,0,0,8,0,11,-0.08369467719073412,0.2727272727272727,0.0,0.0,0.0,0.7272727272727273,0.0,0.023204984012133667,b
332,happy birthday,0,2,729,5326,0,4,77,3112,9248,8.647001310007347,0.07882785467128027,0.5759083044982699,0.0,0.00043252595155709344,0.008326124567474048,0.3365051903114187,0.3198875607573456,b
337,english,0,1,13,0,0,0,0,0,13,-0.08180430239649399,1.0,0.0,0.0,0.0,0.0,0.0,0.9901382492195749,g
338,black history everyday,0,3,3,0,0,0,0,2,5,-0.08936580157345454,0.6,0.0,0.0,0.0,0.0,0.4,0.8492514898565601,g
339,imam omar,0,2,6,0,0,0,0,0,6,-0.08842061417633447,1.0,0.0,0.0,0.0,0.0,0.0,0.9862517367998616,g
340,el hajj malik shabazz,0,4,4,1,0,0,0,2,7,-0.0874754267792144,0.5714285714285714,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.7479862750253571,a
341,1925 malcolm x,0,3,0,36,0,0,0,1,37,-0.059119804865612316,0.0,0.972972972972973,0.0,0.0,0.0,0.02702702702702703,0.2181434682605069,b
348,job,0,1,3,0,0,0,26,13,42,-0.05439386788001197,0.07142857142857142,0.0,0.0,0.0,0.6190476190476191,0.30952380952380953,0.016046819863324745,b
349,way,0,1,0,0,1,1,59,1,62,-0.03549011993761058,0.0,0.0,0.016129032258064516,0.016129032258064516,0.9516129032258065,0.016129032258064516,0.0017896989562767207,b
357,1960s,0,1,0,0,0,0,7,0,7,-0.0874754267792144,0.0,0.0,0.0,0.0,1.0,0.0,0.001335749520300652,b
359,anytime,0,1,6,0,150,0,2,0,158,0.055247870185916086,0.0379746835443038,0.0,0.9493670886075949,0.0,0.012658227848101266,0.0,0.6022428576318508,a
361,autobiography,0,1,28,0,1,0,77,7,113,0.012714437315512962,0.24778761061946902,0.0,0.008849557522123894,0.0,0.6814159292035398,0.061946902654867256,0.026865205127037193,b
366,speeches,0,1,10,0,0,0,38,5,53,-0.0439968065116912,0.18867924528301888,0.0,0.0,0.0,0.7169811320754716,0.09433962264150944,0.015754389293668094,b
368,malcolm x bday,0,3,1,8,0,0,1,1,11,-0.08369467719073412,0.09090909090909091,0.7272727272727273,0.0,0.0,0.09090909090909091,0.09090909090909091,0.22666053623253335,b
371,highly,0,1,0,0,2,3,7,0,12,-0.08274948979361404,0.0,0.0,0.16666666666666666,0.25,0.5833333333333334,0.0,0.03522935231848487,b
372,malcolm x returns,0,3,8,0,0,0,0,0,8,-0.08653023938209432,1.0,0.0,0.0,0.0,0.0,0.0,0.9652185019761497,g
373,getting,0,1,4,0,1,0,20,0,25,-0.07046205363105315,0.16,0.0,0.04,0.0,0.8,0.0,0.008609291670496722,b
377,take,0,1,2,0,6,0,197,8,213,0.1072331770275199,0.009389671361502348,0.0,0.028169014084507043,0.0,0.9248826291079812,0.03755868544600939,0.002054730384228259,b
378,louis farrakhan,0,2,4,0,0,0,0,2,6,-0.08842061417633447,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.934292494833427,g
379,join,0,1,1,0,12,0,8,1,22,-0.07329761582241336,0.045454545454545456,0.0,0.5454545454545454,0.0,0.36363636363636365,0.045454545454545456,0.10464104457658088,b
381,elijah,0,1,1,0,10,0,0,0,11,-0.08369467719073412,0.09090909090909091,0.0,0.9090909090909091,0.0,0.0,0.0,0.6724985032311603,a
383,birthday,0,1,45,0,2,1,1457,55,1560,1.3804006009482535,0.028846153846153848,0.0,0.001282051282051282,0.000641025641025641,0.933974358974359,0.035256410256410256,0.0021182191194290055,b
384,great malcolm x,0,3,2,182,0,0,0,10,194,0.08927461648223858,0.010309278350515464,0.9381443298969072,0.0,0.0,0.0,0.05154639175257732,0.2267606198498162,b
385,become heavyweight champion of the world,0,6,1,0,0,0,17,0,18,-0.07707836541089363,0.05555555555555555,0.0,0.0,0.0,0.9444444444444444,0.0,0.4193294878572303,a
386,cadillac,0,1,69,0,0,0,0,0,69,-0.028873808157770093,1.0,0.0,0.0,0.0,0.0,0.0,0.9901382492195749,g
388,grace,0,1,7,0,0,0,3,2,12,-0.08274948979361404,0.5833333333333334,0.0,0.0,0.0,0.25,0.16666666666666666,0.7331327846425266,a
394,hon,0,1,6,0,0,0,0,3,9,-0.08558505198497426,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.9529565764552101,g
396,master teacher,0,2,0,0,0,2,1,5,8,-0.08653023938209432,0.0,0.0,0.0,0.25,0.125,0.625,0.2880963116354558,b
397,vector artwork process,0,3,12,0,0,0,0,0,12,-0.08274948979361404,1.0,0.0,0.0,0.0,0.0,0.0,0.9652185019761497,g
398,civil rights activist malcolm x,0,5,1,11,0,0,0,1,13,-0.08180430239649399,0.07692307692307693,0.8461538461538461,0.0,0.0,0.0,0.07692307692307693,0.4566126679055451,a
402,education,0,1,6,0,161,0,10,1,178,0.07415161812831747,0.033707865168539325,0.0,0.9044943820224719,0.0,0.056179775280898875,0.0056179775280898875,0.5235101600756787,a
411,really,0,1,0,0,3,1,63,25,92,-0.007134498024008496,0.0,0.0,0.03260869565217391,0.010869565217391304,0.6847826086956522,0.2717391304347826,0.007936039951998661,b
412,indeed,0,1,1,0,2,0,1,3,7,-0.0874754267792144,0.14285714285714285,0.0,0.2857142857142857,0.0,0.14285714285714285,0.42857142857142855,0.39240444711502015,b
414,patriotism,0,1,1,0,0,0,1900,1,1902,1.7036546907633172,0.0005257623554153522,0.0,0.0,0.0,0.9989484752891693,0.0005257623554153522,0.0013456625349395023,b
420,london,0,1,8,0,0,0,0,1,9,-0.08558505198497426,0.8888888888888888,0.0,0.0,0.0,0.0,0.1111111111111111,0.9839619615361044,g
423,honourable marcus gar,0,3,7,0,0,0,0,0,7,-0.0874754267792144,1.0,0.0,0.0,0.0,0.0,0.0,0.9652185019761497,g
425,r.i.p,0,1,0,0,0,76,0,24,100,0.00042700115295205926,0.0,0.0,0.0,0.76,0.0,0.24,0.8833172052318503,g
427,greatest,0,1,2,0,1,0,78,7,88,-0.010915247612488774,0.022727272727272728,0.0,0.011363636363636364,0.0,0.8863636363636364,0.07954545454545454,0.0026457178619879343,b
429,thought,0,1,28,0,2,0,27,0,57,-0.040216056923210924,0.49122807017543857,0.0,0.03508771929824561,0.0,0.47368421052631576,0.0,0.2836605402659674,b
433,anthony weiner,0,2,27,0,0,0,0,49,76,-0.022257496377929606,0.35526315789473684,0.0,0.0,0.0,0.0,0.6447368421052632,0.7273221542611504,a
436,autobiography of malcolm x,0,4,42,7,0,0,0,3,52,-0.044941993908811276,0.8076923076923077,0.1346153846153846,0.0,0.0,0.0,0.057692307692307696,0.8499644768655394,g
438,jesse,0,1,12,0,0,0,1,0,13,-0.08180430239649399,0.9230769230769231,0.0,0.0,0.0,0.07692307692307693,0.0,0.9785699042847278,g
439,detroit red,0,2,6,0,0,0,0,6,12,-0.08274948979361404,0.5,0.0,0.0,0.0,0.0,0.5,0.8532373839612172,g
442,reemergence of malcolm x,0,4,11,14,0,0,0,1,26,-0.06951686623393308,0.4230769230769231,0.5384615384615384,0.0,0.0,0.0,0.038461538461538464,0.6188883362774291,a
445,pnp,0,1,0,0,0,6,0,0,6,-0.08842061417633447,0.0,0.0,0.0,1.0,0.0,0.0,0.9413243610638287,g
446,denzel,0,1,39,0,25,0,2,0,66,-0.0317093703491303,0.5909090909090909,0.0,0.3787878787878788,0.0,0.030303030303030304,0.0,0.9418389305806212,g
447,malik,0,1,2,0,1,0,0,4,7,-0.0874754267792144,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.5714285714285714,0.7504433478637131,g
452,read,0,1,1,0,49,0,290,651,991,0.8425889719869339,0.0010090817356205853,0.0,0.04944500504540868,0.0,0.29263370332996974,0.656912209889001,0.09231125622777135,b
455,beloved brother,0,2,56,0,0,0,0,0,56,-0.041161244320331,1.0,0.0,0.0,0.0,0.0,0.0,0.9862517367998616,g
465,legend,0,1,7,0,0,0,128,6,141,0.039179684434874906,0.04964539007092199,0.0,0.0,0.0,0.9078014184397163,0.0425531914893617,0.002669687043412875,b
467,malcolm x sought,0,3,9,0,0,0,0,27,36,-0.06006499226273238,0.25,0.0,0.0,0.0,0.0,0.75,0.5590237949818629,a
472,change black people,0,3,9,0,0,0,0,26,35,-0.061010179659852455,0.2571428571428571,0.0,0.0,0.0,0.0,0.7428571428571429,0.5662626203376703,a
473,blackness,0,1,1,0,0,0,3,1,5,-0.08936580157345454,0.2,0.0,0.0,0.0,0.6,0.2,0.034380988712399814,b
474,first,0,1,1,0,8,0,273,0,282,0.17245110742880468,0.0035460992907801418,0.0,0.028368794326241134,0.0,0.9680851063829787,0.0,0.0016131968731266412,b
477,iran,0,1,6,0,1,0,0,0,7,-0.0874754267792144,0.8571428571428571,0.0,0.14285714285714285,0.0,0.0,0.0,0.9837620090453519,g
479,19 may 1925,0,3,0,7,0,0,1,0,8,-0.08653023938209432,0.0,0.875,0.0,0.0,0.125,0.0,0.1447879611400559,b
482,compromise,0,1,1,0,0,0,4,0,5,-0.08936580157345454,0.2,0.0,0.0,0.0,0.8,0.0,0.010305002251921299,b
486,basquiat,0,1,21,0,0,0,0,5,26,-0.06951686623393308,0.8076923076923077,0.0,0.0,0.0,0.0,0.19230769230769232,0.9765185800967436,g
491,2nd,0,1,0,0,0,0,6,1,7,-0.0874754267792144,0.0,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0027707358450945966,b
494,pride,0,1,0,0,0,1,8,1,10,-0.08463986458785419,0.0,0.0,0.0,0.1,0.8,0.1,0.005146114983514006,b
495,birth of malcolm x,0,4,1,7,0,0,0,0,8,-0.08653023938209432,0.125,0.875,0.0,0.0,0.0,0.0,0.3807923910571914,b
497,greats,0,1,3,0,0,0,11,0,14,-0.08085911499937391,0.21428571428571427,0.0,0.0,0.0,0.7857142857142857,0.0,0.012059190859311814,b
499,amen,0,1,2,0,0,0,0,10,12,-0.08274948979361404,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334,0.5855321157816195,a
503,turkeynopork,0,1,5,0,0,0,0,2,7,-0.0874754267792144,0.7142857142857143,0.0,0.0,0.0,0.0,0.2857142857142857,0.9629062529169746,g
504,minister,0,1,2,0,0,0,3402,2,3406,3.125216536031902,0.0005871990604815032,0.0,0.0,0.0,0.998825601879037,0.0005871990604815032,0.0013468263357718285,b
510,hajj malik,0,2,688,2,0,1,0,21,712,0.5788816881904345,0.9662921348314607,0.0028089887640449437,0.0,0.0014044943820224719,0.0,0.02949438202247191,0.9841485609743206,g
514,mau mau of kenya,0,4,25,0,0,0,0,0,25,-0.07046205363105315,1.0,0.0,0.0,0.0,0.0,0.0,0.9053297569121197,g
515,cannabis peddler,0,2,20,0,0,0,0,37,57,-0.040216056923210924,0.3508771929824561,0.0,0.0,0.0,0.0,0.6491228070175439,0.7226764532090394,a
519,guilty,0,1,1,0,0,0,214,0,215,0.10912355182176005,0.004651162790697674,0.0,0.0,0.0,0.9953488372093023,0.0,0.001395329536472203,b
520,brother malcolm,0,2,20,44,0,0,0,14,78,-0.02036712158368947,0.2564102564102564,0.5641025641025641,0.0,0.0,0.0,0.1794871794871795,0.5539327005734334,a
525,american justice,0,2,7,0,0,0,0,3,10,-0.08463986458785419,0.7,0.0,0.0,0.0,0.0,0.3,0.9442399341261861,g
534,92nd,0,1,0,0,0,0,16,1,17,-0.07802355280801371,0.0,0.0,0.0,0.0,0.9411764705882353,0.058823529411764705,0.0017790588560142695,b
537,little,0,1,16,0,1,0,15,4,36,-0.06006499226273238,0.4444444444444444,0.0,0.027777777777777776,0.0,0.4166666666666667,0.1111111111111111,0.30531520795484923,b
539,james baldwin,0,2,15,0,0,0,0,2,17,-0.07802355280801371,0.8823529411764706,0.0,0.0,0.0,0.0,0.11764705882352941,0.9768156720347699,g
540,happy g day,0,3,3,2,0,0,1,0,6,-0.08842061417633447,0.5,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.5914281466824564,a
543,discussion,0,1,1,0,0,0,6,0,7,-0.0874754267792144,0.14285714285714285,0.0,0.0,0.0,0.8571428571428571,0.0,0.005568144107428801,b
544,mlk,0,1,3,0,3,98,4,3,111,0.010824062521272822,0.02702702702702703,0.0,0.02702702702702703,0.8828828828828829,0.036036036036036036,0.02702702702702703,0.9141616418781269,g
550,obama,0,1,7,0,0,0,0,1,8,-0.08653023938209432,0.875,0.0,0.0,0.0,0.0,0.125,0.9829044251809157,g
551,speech,0,1,9,0,2,0,80,6,97,-0.002408561038408149,0.09278350515463918,0.0,0.020618556701030927,0.0,0.8247422680412371,0.061855670103092786,0.005234201867628217,b
560,integration,0,1,2,0,0,0,40,0,42,-0.05439386788001197,0.047619047619047616,0.0,0.0,0.0,0.9523809523809523,0.0,0.002108097738848899,b
561,country,0,1,2,0,0,0,177,4,183,0.07887755511391782,0.01092896174863388,0.0,0.0,0.0,0.9672131147540983,0.02185792349726776,0.0016450148483860999,b
566,nation,0,1,5,0,0,0,6,2,13,-0.08180430239649399,0.38461538461538464,0.0,0.0,0.0,0.46153846153846156,0.15384615384615385,0.1867460846921048,b
567,daughter of malcolm x,0,4,7,1,0,0,0,0,8,-0.08653023938209432,0.875,0.125,0.0,0.0,0.0,0.0,0.8709257087064934,g
569,communist,0,1,0,0,0,1,8,1,10,-0.08463986458785419,0.0,0.0,0.0,0.1,0.8,0.1,0.005146114983514006,b
572,color,0,1,1,0,0,0,387,2,390,0.2745313463177722,0.002564102564102564,0.0,0.0,0.0,0.9923076923076923,0.005128205128205128,0.0014018036173302846,b
574,recognised holiday,0,2,31,0,0,0,0,0,31,-0.06479092924833273,1.0,0.0,0.0,0.0,0.0,0.0,0.9862517367998616,g
576,alhadji omowale,0,2,54,0,0,0,0,0,54,-0.04305161911457114,1.0,0.0,0.0,0.0,0.0,0.0,0.9862517367998616,g
577,violence,0,1,13,0,0,0,1100,3,1116,0.9607373966269426,0.011648745519713262,0.0,0.0,0.0,0.985663082437276,0.002688172043010753,0.0015098153327117094,b
581,king,0,1,21,0,5,0,10,30,66,-0.0317093703491303,0.3181818181818182,0.0,0.07575757575757576,0.0,0.15151515151515152,0.45454545454545453,0.565905884270397,a
586,genius,0,1,1,0,0,0,5,0,6,-0.08842061417633447,0.16666666666666666,0.0,0.0,0.0,0.8333333333333334,0.0,0.007176733776464051,b
587,time,0,1,1,0,4,0,2338,15,2358,2.134660143850069,0.00042408821034775233,0.0,0.0016963528413910093,0.0,0.991518235793045,0.006361323155216285,0.0013946420129179419,b
588,11x14 bristol,0,2,0,8,0,0,0,0,8,-0.08653023938209432,0.0,1.0,0.0,0.0,0.0,0.0,0.224277421176993,b
590,powerhouse,0,1,0,0,0,5,0,0,5,-0.08936580157345454,0.0,0.0,0.0,1.0,0.0,0.0,0.9413243610638287,g
591,baby future,0,2,1,1,0,0,5,0,7,-0.0874754267792144,0.14285714285714285,0.14285714285714285,0.0,0.0,0.7142857142857143,0.0,0.010149082499351503,b
594,detroit,0,1,4,0,0,0,0,3,7,-0.0874754267792144,0.5714285714285714,0.0,0.0,0.0,0.0,0.42857142857142855,0.92423423668788,g
597,would’ve,0,1,2,0,0,0,19,2,23,-0.07235242842529328,0.08695652173913043,0.0,0.0,0.0,0.8260869565217391,0.08695652173913043,0.004981502492188416,b
601,nigger,0,1,1,0,0,0,4,1,6,-0.08842061417633447,0.16666666666666666,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.019094737216022388,b
602,americanism,0,1,19,0,0,0,0,0,19,-0.07613317801377356,1.0,0.0,0.0,0.0,0.0,0.0,0.9901382492195749,g
605,happy bday,0,2,6,38,0,0,5,22,71,-0.026983433363529954,0.08450704225352113,0.5352112676056338,0.0,0.0,0.07042253521126761,0.30985915492957744,0.25311229279272096,b
606,blm twitter,0,2,5,1,0,0,0,0,6,-0.08842061417633447,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.9689763662234616,g
607,arabic,0,1,21,0,0,0,0,0,21,-0.07424280321953343,1.0,0.0,0.0,0.0,0.0,0.0,0.9901382492195749,g
615,cnn,0,1,0,0,0,179,0,0,179,0.07509680552543754,0.0,0.0,0.0,1.0,0.0,0.0,0.9413243610638287,g
619,democrats,0,1,1433,0,4,1,15,2,1455,1.281155924250646,0.9848797250859107,0.0,0.0027491408934707906,0.0006872852233676976,0.010309278350515464,0.0013745704467353953,0.9889081637909987,g
622,malcolm x,0,2,33823,131,0,40,32,5327,39353,37.10186790030704,0.8594770411404468,0.003328844052549996,0.0,0.0010164409320763347,0.0008131527456610678,0.13536452112926586,0.9741413759350187,g
623,brother x,0,2,5,0,0,0,0,0,5,-0.08936580157345454,1.0,0.0,0.0,0.0,0.0,0.0,0.9862517367998616,g
626,tom hardy,0,2,9,0,0,0,0,13,22,-0.07329761582241336,0.4090909090909091,0.0,0.0,0.0,0.0,0.5909090909090909,0.7805537916167588,g
627,assassination,0,1,1,0,0,0,21,16,38,-0.05817461746849224,0.02631578947368421,0.0,0.0,0.0,0.5526315789473685,0.42105263157894735,0.019925407253379254,b
629,human rights activist malcolm x,0,5,1,4,0,0,0,0,5,-0.08936580157345454,0.2,0.8,0.0,0.0,0.0,0.0,0.5,a
630,dems,0,1,7,0,2,2,2,0,13,-0.08180430239649399,0.5384615384615384,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.8829012449918054,g
633,life,0,1,4,0,7,0,1559,11,1581,1.400249536287775,0.002530044275774826,0.0,0.004427577482605946,0.0,0.9860847564832385,0.006957621758380772,0.0014479451712375005,b
646,world in malcolm x,0,4,39,0,0,0,0,4,43,-0.0534486804828919,0.9069767441860465,0.0,0.0,0.0,0.0,0.09302325581395349,0.8846030025253774,g
647,martin luther king,0,3,12,3,0,0,0,6,21,-0.07424280321953343,0.5714285714285714,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.8250670682837881,g
651,dream,0,1,1,0,0,0,10,9,20,-0.0751879906166535,0.05,0.0,0.0,0.0,0.5,0.45,0.03133654583727041,b
652,idiot,0,1,1,0,0,0,3,1,5,-0.08936580157345454,0.2,0.0,0.0,0.0,0.6,0.2,0.034380988712399814,b
661,malcolm x 1925,0,3,0,5,0,0,0,0,5,-0.08936580157345454,0.0,1.0,0.0,0.0,0.0,0.0,0.2168189219440287,b
664,influence,0,1,1,0,0,0,31,0,32,-0.06384574185121267,0.03125,0.0,0.0,0.0,0.96875,0.0,0.001797840303058908,b
670,americans,0,1,1434,0,0,0,6,0,1440,1.2669781132938451,0.9958333333333333,0.0,0.0,0.0,0.004166666666666667,0.0,0.9897251691249543,g
671,real news,0,2,5,0,0,0,0,0,5,-0.08936580157345454,1.0,0.0,0.0,0.0,0.0,0.0,0.9862517367998616,g
674,yuri,0,1,14,0,0,0,0,0,14,-0.08085911499937391,1.0,0.0,0.0,0.0,0.0,0.0,0.9901382492195749,g
678,islamic,0,1,3,0,0,0,2,0,5,-0.08936580157345454,0.6,0.0,0.0,0.0,0.4,0.0,0.531524883061691,a
682,celebrate malcolm x,0,3,2,11,0,0,0,4,17,-0.07802355280801371,0.11764705882352941,0.6470588235294118,0.0,0.0,0.0,0.23529411764705882,0.3406703075021933,b
684,father malcolm x,0,3,2,2,0,0,0,1,5,-0.08936580157345454,0.4,0.4,0.0,0.0,0.0,0.2,0.6605741309373439,a
685,elijah muhammad,0,2,20,0,0,0,0,1,21,-0.07424280321953343,0.9523809523809523,0.0,0.0,0.0,0.0,0.047619047619047616,0.9831095744120236,g
686,bayard rustin,0,2,5,0,0,0,0,1,6,-0.08842061417633447,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,0.9708207476850662,g
687,feb,0,1,22,0,0,0,0,1,23,-0.07235242842529328,0.9565217391304348,0.0,0.0,0.0,0.0,0.043478260869565216,0.9881373671515411,g
691,the ballot or the bullet,0,5,23,0,0,0,1,5,29,-0.06668130404257287,0.7931034482758621,0.0,0.0,0.0,0.034482758620689655,0.1724137931034483,0.7413631952970097,a
695,twitter,0,1,12,0,2,0,10,3,27,-0.068571678836813,0.4444444444444444,0.0,0.07407407407407407,0.0,0.37037037037037035,0.1111111111111111,0.3839092801916345,b
696,exactly,0,1,3,0,0,1,7,2,13,-0.08180430239649399,0.23076923076923078,0.0,0.0,0.07692307692307693,0.5384615384615384,0.15384615384615385,0.07106511083830622,b
707,dnc,0,1,0,0,0,29,0,0,29,-0.06668130404257287,0.0,0.0,0.0,1.0,0.0,0.0,0.9413243610638287,g
708,girl,0,1,1,0,1,0,5,0,7,-0.0874754267792144,0.14285714285714285,0.0,0.14285714285714285,0.0,0.7142857142857143,0.0,0.014117822562787307,b
710,mal,0,1,17,0,0,0,0,3,20,-0.0751879906166535,0.85,0.0,0.0,0.0,0.0,0.15,0.980793566287765,g
713,malcolm x stared,0,3,1,228,0,0,0,0,229,0.122356175381441,0.004366812227074236,0.9956331877729258,0.0,0.0,0.0,0.0,0.21981025006896895,b
715,g.o.a.t,0,1,0,0,0,2,6,0,8,-0.08653023938209432,0.0,0.0,0.0,0.25,0.75,0.0,0.011409407310392247,b
716,castro,0,1,2,0,5,0,0,0,7,-0.0874754267792144,0.2857142857142857,0.0,0.7142857142857143,0.0,0.0,0.0,0.8306635453985896,g
717,harper,0,1,8,0,0,0,0,1,9,-0.08558505198497426,0.8888888888888888,0.0,0.0,0.0,0.0,0.1111111111111111,0.9839619615361044,g
718,rompers,0,1,3,0,0,0,3,0,6,-0.08842061417633447,0.5,0.0,0.0,0.0,0.5,0.0,0.2538776505542315,b
721,beg,0,1,0,0,0,3,107,0,110,0.009878875124152755,0.0,0.0,0.0,0.02727272727272727,0.9727272727272728,0.0,0.0016519518434413485,b
723,russia,0,1,4,0,1,0,0,1,6,-0.08842061417633447,0.6666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.960424410753408,g
726,malcolm x birthday,0,3,1,66,0,0,0,8,75,-0.023202683775049675,0.013333333333333334,0.88,0.0,0.0,0.0,0.10666666666666667,0.23246698104959096,b
727,proud,0,1,19,0,2,0,32,1,54,-0.04305161911457114,0.35185185185185186,0.0,0.037037037037037035,0.0,0.5925925925925926,0.018518518518518517,0.0781519137069994,b
728,votes malcolm x,0,3,9,0,0,0,0,0,9,-0.08558505198497426,1.0,0.0,0.0,0.0,0.0,0.0,0.9652185019761497,g
731,rebel,0,1,4,0,0,0,2,3,9,-0.08558505198497426,0.4444444444444444,0.0,0.0,0.0,0.2222222222222222,0.3333333333333333,0.6066895289535431,a
739,toren mustaqim,0,2,14,0,0,0,0,0,14,-0.08085911499937391,1.0,0.0,0.0,0.0,0.0,0.0,0.9862517367998616,g
745,125th,0,1,0,0,0,0,11,2,13,-0.08180430239649399,0.0,0.0,0.0,0.0,0.8461538461538461,0.15384615384615385,0.002943924762806147,b
746,necessary,0,1,0,0,0,0,25,6,31,-0.06479092924833273,0.0,0.0,0.0,0.0,0.8064516129032258,0.1935483870967742,0.0036824658040135977,b
750,hajj,0,1,9,0,0,0,2,0,11,-0.08369467719073412,0.8181818181818182,0.0,0.0,0.0,0.18181818181818182,0.0,0.9357725086389945,g
752,secret,0,1,3,0,0,0,0,2,5,-0.08936580157345454,0.6,0.0,0.0,0.0,0.0,0.4,0.9343025410659163,g
755,malcolm x a happy birthday,0,5,5,1,0,0,0,0,6,-0.08842061417633447,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.753019287149421,g
758,ola ray,0,2,21,0,0,0,0,10,31,-0.06479092924833273,0.6774193548387096,0.0,0.0,0.0,0.0,0.3225806451612903,0.9376815705495891,g
760,would've,0,1,12,0,1,0,1739,15,1767,1.5760543921521077,0.006791171477079796,0.0,0.0005659309564233164,0.0,0.9841539332201471,0.008488964346349746,0.0014869997208990385,b
763,general,0,1,5,0,0,0,1,0,6,-0.08842061417633447,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,0.0,0.9452255479946219,g
765,oscar,0,1,4,0,0,0,2,0,6,-0.08842061417633447,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.7155344650192978,a
771,x,0,1,34,0,2,158,11,170,375,0.26035353536097117,0.09066666666666667,0.0,0.005333333333333333,0.42133333333333334,0.029333333333333333,0.4533333333333333,0.7609856316593337,g
779,wise,0,1,1,0,3,0,34,0,38,-0.05817461746849224,0.02631578947368421,0.0,0.07894736842105263,0.0,0.8947368421052632,0.0,0.0027037750044382625,b
786,sankara,0,1,9,0,0,0,0,0,9,-0.08558505198497426,1.0,0.0,0.0,0.0,0.0,0.0,0.9901382492195749,g
790,courageous,0,1,2,0,0,0,3,1,6,-0.08842061417633447,0.3333333333333333,0.0,0.0,0.0,0.5,0.16666666666666666,0.11870868818892548,b
791,nashville predators,0,2,21,0,0,0,0,4,25,-0.07046205363105315,0.84,0.0,0.0,0.0,0.0,0.16,0.9717289089745137,g
