candidate,batch,length,cap,substring-cap,s-o-sCap,all-cap,non-cap,non-discriminative,cumulative,Z_ScoreUnweighted,normalized_cap,normalized_capnormalized_substring-cap,normalized_s-o-sCap,normalized_all-cap,normalized_non-cap,normalized_non-discriminative,probability,status
ikutan,0,1,7,0,7,0,118,9,141,0.6519853287791193,0.04964539007092199,0.0,0.04964539007092199,0.0,0.8368794326241135,0.06382978723404255,0.03008810770014022,b
matrix,0,1,11,0,0,0,14,5,30,0.05361676743773045,0.36666666666666664,0.0,0.0,0.0,0.4666666666666667,0.16666666666666666,0.3831143603389301,b
manusia,0,1,7,0,8,0,63,10,88,0.36627781750800575,0.07954545454545454,0.0,0.09090909090909091,0.0,0.7159090909090909,0.11363636363636363,0.05378647332535878,b
jogo,0,1,13,0,11,4,343,124,495,2.5602958757597647,0.026262626262626262,0.0,0.022222222222222223,0.00808080808080808,0.692929292929293,0.2505050505050505,0.05181302127133258,b
esas,2,1,3,0,2,0,82,9,96,0.4094034795866644,0.03125,0.0,0.020833333333333332,0.0,0.8541666666666666,0.09375,0.026754552970773393,b
val,0,1,10,0,6,1,18,14,49,0.15604021487454475,0.20408163265306123,0.0,0.12244897959183673,0.02040816326530612,0.3673469387755102,0.2857142857142857,0.32433011846764864,b
medio,2,1,3,1,1,0,63,8,76,0.30158932439001773,0.039473684210526314,0.013157894736842105,0.013157894736842105,0.0,0.8289473684210527,0.10526315789473684,0.030303894642436206,b
ay,0,1,26,1,46,5,181,55,314,1.5845777712301126,0.08280254777070063,0.0031847133757961785,0.1464968152866242,0.01592356687898089,0.5764331210191083,0.1751592356687898,0.09677452776876569,b
compartir,0,1,1,0,0,0,23,2,26,0.03205393639840112,0.038461538461538464,0.0,0.0,0.0,0.8846153846153846,0.07692307692307693,0.02472526821127686,b
paris,0,1,80,0,5,4,25,38,152,0.711283114137275,0.5263157894736842,0.0,0.03289473684210526,0.02631578947368421,0.16447368421052633,0.25,0.8049364174996037,g
thunder,0,1,11,0,6,1,9,7,34,0.07517959847705978,0.3235294117647059,0.0,0.17647058823529413,0.029411764705882353,0.2647058823529412,0.20588235294117646,0.543079517280668,a
menang,0,1,8,0,7,0,148,24,187,0.8999578857314067,0.0427807486631016,0.0,0.0374331550802139,0.0,0.7914438502673797,0.12834224598930483,0.035552724191634334,b
saiu,1,1,2,0,5,0,59,33,99,0.42557560286616136,0.020202020202020204,0.0,0.050505050505050504,0.0,0.5959595959595959,0.3333333333333333,0.07382374029193832,b
loe,0,1,2,0,0,0,85,7,94,0.39862206406699974,0.02127659574468085,0.0,0.0,0.0,0.9042553191489362,0.07446808510638298,0.021507513046092053,b
danke,0,1,6,0,8,1,10,12,37,0.09135172175655677,0.16216216216216217,0.0,0.21621621621621623,0.02702702702702703,0.2702702702702703,0.32432432432432434,0.37224524450566143,b
leader,0,1,7,0,1,0,94,14,116,0.5172176347833111,0.0603448275862069,0.0,0.008620689655172414,0.0,0.8103448275862069,0.1206896551724138,0.035867224549746474,b
samba,0,1,6,0,0,0,37,14,57,0.19916587695320342,0.10526315789473684,0.0,0.0,0.0,0.6491228070175439,0.24561403508771928,0.08349521254950018,b
rek,0,1,3,0,2,0,58,10,73,0.28541720111052077,0.0410958904109589,0.0,0.0273972602739726,0.0,0.7945205479452054,0.136986301369863,0.03514195726993394,b
lancar,1,1,2,0,1,0,68,11,82,0.3339335709490117,0.024390243902439025,0.0,0.012195121951219513,0.0,0.8292682926829268,0.13414634146341464,0.029009604299202733,b
school,0,1,14,0,18,2,707,195,936,4.937597997845823,0.014957264957264958,0.0,0.019230769230769232,0.002136752136752137,0.7553418803418803,0.20833333333333334,0.0379174093507897,b
warum,0,1,3,0,8,0,11,4,26,0.03205393639840112,0.11538461538461539,0.0,0.3076923076923077,0.0,0.4230769230769231,0.15384615384615385,0.17914997733956534,b
hush,0,1,4,0,6,0,24,9,43,0.12369596831555077,0.09302325581395349,0.0,0.13953488372093023,0.0,0.5581395348837209,0.20930232558139536,0.10615626138904954,b
au,0,1,14,0,21,3,205,39,282,1.412075122915478,0.04964539007092199,0.0,0.07446808510638298,0.010638297872340425,0.7269503546099291,0.13829787234042554,0.04735129441708539,b
debes,1,1,2,0,0,1,31,2,36,0.08596101399672444,0.05555555555555555,0.0,0.0,0.027777777777777776,0.8611111111111112,0.05555555555555555,0.030465399702506658,b
bien,0,1,17,0,17,8,846,187,1075,5.686906376462518,0.01581395348837209,0.0,0.01581395348837209,0.0074418604651162795,0.7869767441860465,0.173953488372093,0.0337790976741704,b
dha,3,1,2,0,2,1,18,4,27,0.03744464415823345,0.07407407407407407,0.0,0.07407407407407407,0.037037037037037035,0.6666666666666666,0.14814814814814814,0.07024768122404182,b
geli,0,1,2,0,7,0,14,3,26,0.03205393639840112,0.07692307692307693,0.0,0.2692307692307692,0.0,0.5384615384615384,0.11538461538461539,0.10044277747205572,b
ela n,0,2,1,5,0,0,52,23,81,0.3285428631891794,0.012345679012345678,0.06172839506172839,0.0,0.0,0.6419753086419753,0.2839506172839506,0.07798417815338318,b
sl,0,1,2,0,0,3,29,11,45,0.13447738383521543,0.044444444444444446,0.0,0.0,0.06666666666666667,0.6444444444444445,0.24444444444444444,0.07707522367969585,b
analysis,0,1,2,0,1,0,21,10,34,0.07517959847705978,0.058823529411764705,0.0,0.029411764705882353,0.0,0.6176470588235294,0.29411764705882354,0.07869605458421863,b
secrets,0,1,12,0,0,0,36,36,84,0.34471498646867643,0.14285714285714285,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.22769659005007395,b
mcd,0,1,8,0,0,1,12,6,27,0.03744464415823345,0.2962962962962963,0.0,0.0,0.037037037037037035,0.4444444444444444,0.2222222222222222,0.35690792259835386,b
britney spears,0,2,21,1,0,1,5,21,49,0.15604021487454475,0.42857142857142855,0.02040816326530612,0.0,0.02040816326530612,0.10204081632653061,0.42857142857142855,0.831410179304093,g
aff,0,1,8,0,15,12,58,61,154,0.7220645296569397,0.05194805194805195,0.0,0.09740259740259741,0.07792207792207792,0.37662337662337664,0.3961038961038961,0.22059095398741704,b
buddy,3,1,1,0,0,0,40,3,44,0.1290866760753831,0.022727272727272728,0.0,0.0,0.0,0.9090909090909091,0.06818181818181818,0.021221513537537165,b
funk,0,1,8,0,1,3,42,31,85,0.35010569422850873,0.09411764705882353,0.0,0.011764705882352941,0.03529411764705882,0.49411764705882355,0.36470588235294116,0.15967617090142144,b
movie night,2,2,2,6,0,0,16,8,32,0.06439818295739512,0.0625,0.1875,0.0,0.0,0.5,0.25,0.1394869465105163,b
past,2,1,5,0,1,1,213,35,255,1.2665260134000051,0.0196078431372549,0.0,0.00392156862745098,0.00392156862745098,0.8352941176470589,0.13725490196078433,0.028199029764354105,b
berlusconi,0,1,18,0,4,0,0,3,25,0.02666322863856879,0.72,0.0,0.16,0.0,0.0,0.12,0.9290384045675198,g
mimi,2,1,5,0,0,0,21,14,40,0.10752384503605378,0.125,0.0,0.0,0.0,0.525,0.35,0.14917575421588725,b
outside,0,1,6,0,4,0,265,39,314,1.5845777712301126,0.01910828025477707,0.0,0.012738853503184714,0.0,0.8439490445859873,0.12420382165605096,0.026811462670624637,b
weekly,2,1,1,0,2,0,21,9,33,0.06978889071722745,0.030303030303030304,0.0,0.06060606060606061,0.0,0.6363636363636364,0.2727272727272727,0.06399404572623153,b
em,0,1,32,0,80,17,3429,850,4408,23.654135339983682,0.007259528130671506,0.0,0.018148820326678767,0.003856624319419238,0.7779038112522686,0.1928312159709619,0.033706991207739206,b
universal,0,1,6,0,3,3,12,16,40,0.10752384503605378,0.15,0.0,0.075,0.075,0.3,0.4,0.37460106506258584,b
ajudem,2,1,1,0,1,0,15,9,26,0.03205393639840112,0.038461538461538464,0.0,0.038461538461538464,0.0,0.5769230769230769,0.34615384615384615,0.08625114496377388,b
ren,0,1,9,0,2,1,55,18,85,0.35010569422850873,0.10588235294117647,0.0,0.023529411764705882,0.011764705882352941,0.6470588235294118,0.21176470588235294,0.08479547444409372,b
boa noite,0,2,32,170,0,3,95,151,451,2.323104734327142,0.07095343680709534,0.376940133037694,0.0,0.0066518847006651885,0.2106430155210643,0.3348115299334812,0.3078831344327487,b
ke$ha,0,1,17,0,1,1,7,12,38,0.0967424295163891,0.4473684210526316,0.0,0.02631578947368421,0.02631578947368421,0.18421052631578946,0.3157894736842105,0.7410922090500349,a
flirt,0,1,3,0,0,0,29,3,35,0.08057030623689211,0.08571428571428572,0.0,0.0,0.0,0.8285714285714286,0.08571428571428572,0.03684941112014657,b
twitpic,0,1,20,0,8,0,57,40,125,0.565734004621802,0.16,0.0,0.064,0.0,0.456,0.32,0.21025544629959375,b
force,2,1,3,0,1,1,39,8,52,0.17221233815404174,0.057692307692307696,0.0,0.019230769230769232,0.019230769230769232,0.75,0.15384615384615385,0.046847069537277006,b
ikke,0,1,3,0,1,1,40,2,47,0.1452587993548801,0.06382978723404255,0.0,0.02127659574468085,0.02127659574468085,0.851063829787234,0.0425531914893617,0.03182777504606397,b
kyk,2,1,5,0,6,0,118,14,143,0.662766744298784,0.03496503496503497,0.0,0.04195804195804196,0.0,0.8251748251748252,0.0979020979020979,0.030014939926496998,b
soo,0,1,9,0,32,5,269,85,400,2.0481786385756933,0.0225,0.0,0.08,0.0125,0.6725,0.2125,0.053807212239998604,b
curtir,2,1,2,0,1,0,25,10,38,0.0967424295163891,0.05263157894736842,0.0,0.02631578947368421,0.0,0.6578947368421053,0.2631578947368421,0.06502787603952483,b
mat,0,1,6,0,6,1,69,23,105,0.4579198494251554,0.05714285714285714,0.0,0.05714285714285714,0.009523809523809525,0.6571428571428571,0.21904761904761905,0.06598212813193974,b
say,0,1,55,1,50,13,2299,397,2815,15.066737878570777,0.019538188277087035,0.00035523978685612787,0.017761989342806393,0.004618117229129663,0.816696269982238,0.14103019538188277,0.03011018840830811,b
inter,0,1,44,0,12,1,56,24,137,0.63042249773979,0.32116788321167883,0.0,0.08759124087591241,0.0072992700729927005,0.40875912408759124,0.17518248175182483,0.3906447299473129,b
caraquista,0,1,6,0,2,3,35,8,54,0.18299375367370643,0.1111111111111111,0.0,0.037037037037037035,0.05555555555555555,0.6481481481481481,0.14814814814814814,0.09249416532416,b
cepat,0,1,9,0,6,0,67,15,97,0.4147941873464967,0.09278350515463918,0.0,0.061855670103092786,0.0,0.6907216494845361,0.15463917525773196,0.06406439897101421,b
george,0,1,18,0,6,0,6,36,66,0.24768224679169443,0.2727272727272727,0.0,0.09090909090909091,0.0,0.09090909090909091,0.5454545454545454,0.6568499940169801,a
kumaha,0,1,3,0,4,0,22,2,31,0.05900747519756278,0.0967741935483871,0.0,0.12903225806451613,0.0,0.7096774193548387,0.06451612903225806,0.05752421311609553,b
looking,0,1,43,0,140,2,766,124,1075,5.686906376462518,0.04,0.0,0.13023255813953488,0.0018604651162790699,0.7125581395348837,0.11534883720930232,0.04596176951161711,b
joint,2,1,1,0,1,1,49,10,62,0.2261194157523651,0.016129032258064516,0.0,0.016129032258064516,0.016129032258064516,0.7903225806451613,0.16129032258064516,0.033891043884740124,b
bag,1,1,7,0,0,1,118,35,161,0.759799483975766,0.043478260869565216,0.0,0.0,0.006211180124223602,0.7329192546583851,0.21739130434782608,0.04727446202115927,b
realize,1,1,1,1,4,2,138,18,164,0.7759716072552629,0.006097560975609756,0.006097560975609756,0.024390243902439025,0.012195121951219513,0.8414634146341463,0.10975609756097561,0.026045189597368002,b
jealousy,0,1,2,0,6,0,12,6,26,0.03205393639840112,0.07692307692307693,0.0,0.23076923076923078,0.0,0.46153846153846156,0.23076923076923078,0.1406408912822902,b
vous,0,1,6,0,10,0,120,8,144,0.6681574520586163,0.041666666666666664,0.0,0.06944444444444445,0.0,0.8333333333333334,0.05555555555555555,0.029238093488985744,b
hair,0,1,15,0,9,4,649,151,828,4.355401559783932,0.018115942028985508,0.0,0.010869565217391304,0.004830917874396135,0.783816425120773,0.1823671497584541,0.03447515369082336,b
keras,0,1,1,0,2,0,28,9,40,0.10752384503605378,0.025,0.0,0.05,0.0,0.7,0.225,0.04828824970965759,b
kau,0,1,32,0,34,1,482,87,636,3.320385669896124,0.050314465408805034,0.0,0.05345911949685535,0.0015723270440251573,0.7578616352201258,0.13679245283018868,0.04164056890933697,b
noise,2,1,2,0,0,1,20,5,28,0.042835351918065784,0.07142857142857142,0.0,0.0,0.03571428571428571,0.7142857142857143,0.17857142857142858,0.059870397654169606,b
voc,0,1,237,0,264,8,1800,445,2754,14.737904705221004,0.0860566448801743,0.0,0.09586056644880174,0.002904865649963689,0.6535947712418301,0.16158315177923022,0.07173850433380638,b
poker,0,1,7,0,3,1,37,28,76,0.30158932439001773,0.09210526315789473,0.0,0.039473684210526314,0.013157894736842105,0.4868421052631579,0.3684210526315789,0.15434022635737288,b
emangnya,0,1,3,0,3,0,27,4,37,0.09135172175655677,0.08108108108108109,0.0,0.08108108108108109,0.0,0.7297297297297297,0.10810810810810811,0.051404779890963925,b
nov,0,1,6,0,1,0,21,11,39,0.10213313727622143,0.15384615384615385,0.0,0.02564102564102564,0.0,0.5384615384615384,0.28205128205128205,0.1538121851220771,b
drunk,0,1,6,1,16,2,335,60,420,2.1559927937723398,0.014285714285714285,0.002380952380952381,0.0380952380952381,0.004761904761904762,0.7976190476190477,0.14285714285714285,0.0313943472966937,b
persib,0,1,40,0,15,22,101,38,216,1.0562884107665442,0.18518518518518517,0.0,0.06944444444444445,0.10185185185185185,0.4675925925925926,0.17592592592592593,0.25643126263192373,b
kagak,0,1,12,0,6,0,66,23,107,0.46870126494482006,0.11214953271028037,0.0,0.056074766355140186,0.0,0.616822429906542,0.21495327102803738,0.0942378583009456,b
bom,0,1,44,1,113,13,746,369,1286,6.82434571378714,0.03421461897356143,0.0007776049766718507,0.08786936236391912,0.01010886469673406,0.5800933125972006,0.2869362363919129,0.08225341132890769,b
samasama,0,1,4,0,10,0,28,2,44,0.1290866760753831,0.09090909090909091,0.0,0.22727272727272727,0.0,0.6363636363636364,0.045454545454545456,0.07209800183650256,b
kaget,0,1,5,0,6,0,27,4,42,0.11830526055571844,0.11904761904761904,0.0,0.14285714285714285,0.0,0.6428571428571429,0.09523809523809523,0.0820079985251053,b
cama,3,1,1,0,5,0,101,22,129,0.5872968356611313,0.007751937984496124,0.0,0.03875968992248062,0.0,0.7829457364341085,0.17054263565891473,0.03232806740407763,b
faith,0,1,12,0,10,3,90,25,140,0.646594621019287,0.08571428571428572,0.0,0.07142857142857142,0.02142857142857143,0.6428571428571429,0.17857142857142858,0.0788687956048952,b
cell,1,1,1,0,2,0,45,15,63,0.23151012351219744,0.015873015873015872,0.0,0.031746031746031744,0.0,0.7142857142857143,0.23809523809523808,0.04458319906419549,b
story,1,1,17,0,3,1,313,64,398,2.0373972230560287,0.04271356783919598,0.0,0.007537688442211055,0.002512562814070352,0.7864321608040201,0.16080402010050251,0.03726202950518463,b
lee,0,1,29,0,11,1,37,48,126,0.5711247123816343,0.23015873015873015,0.0,0.0873015873015873,0.007936507936507936,0.29365079365079366,0.38095238095238093,0.42378423665587384,a
kamar,1,1,3,0,4,0,84,21,112,0.4956548037439817,0.026785714285714284,0.0,0.03571428571428571,0.0,0.75,0.1875,0.03982617030032789,b
peanut,1,1,3,0,5,0,12,5,25,0.02666322863856879,0.12,0.0,0.2,0.0,0.48,0.2,0.1548812226702813,b
bound,4,1,2,0,0,0,21,9,32,0.06439818295739512,0.0625,0.0,0.0,0.0,0.65625,0.28125,0.06926254759684626,b
saving,1,1,1,0,1,1,31,8,42,0.11830526055571844,0.023809523809523808,0.0,0.023809523809523808,0.023809523809523808,0.7380952380952381,0.19047619047619047,0.0436618274395701,b
barra,0,1,9,0,0,0,16,7,32,0.06439818295739512,0.28125,0.0,0.0,0.0,0.5,0.21875,0.27315668587749187,b
thn,2,1,1,0,0,0,36,2,39,0.10213313727622143,0.02564102564102564,0.0,0.0,0.0,0.9230769230769231,0.05128205128205128,0.020327771416010144,b
sya,0,1,5,0,4,0,82,9,100,0.4309663106259937,0.05,0.0,0.04,0.0,0.82,0.09,0.03245485374525818,b
iria,1,1,1,0,1,0,42,14,58,0.20455658471303578,0.017241379310344827,0.0,0.017241379310344827,0.0,0.7241379310344828,0.2413793103448276,0.04347274744718356,b
dann,0,1,5,0,3,0,73,8,89,0.37166852526783806,0.056179775280898875,0.0,0.033707865168539325,0.0,0.8202247191011236,0.0898876404494382,0.03332675553809365,b
mel,0,1,16,0,5,0,67,36,124,0.5603432968619697,0.12903225806451613,0.0,0.04032258064516129,0.0,0.5403225806451613,0.2903225806451613,0.1386138158529034,b
best friends,1,2,2,2,0,0,53,11,68,0.2584636623113591,0.029411764705882353,0.029411764705882353,0.0,0.0,0.7794117647058824,0.16176470588235295,0.04981482788594675,b
sep,1,1,2,0,3,1,17,18,41,0.11291455279588611,0.04878048780487805,0.0,0.07317073170731707,0.024390243902439025,0.4146341463414634,0.43902439024390244,0.1760808055727409,b
shakira,0,1,28,0,13,1,5,16,63,0.23151012351219744,0.4444444444444444,0.0,0.20634920634920634,0.015873015873015872,0.07936507936507936,0.25396825396825395,0.7888299322597068,g
tang,0,1,4,0,1,1,12,8,26,0.03205393639840112,0.15384615384615385,0.0,0.038461538461538464,0.038461538461538464,0.46153846153846156,0.3076923076923077,0.21798270339843828,b
qt,0,1,7,0,10,307,116,370,810,4.258368820106949,0.008641975308641974,0.0,0.012345679012345678,0.3790123456790123,0.14320987654320988,0.4567901234567901,0.564583342428957,a
partner,2,1,2,0,0,0,43,8,53,0.1776030459138741,0.03773584905660377,0.0,0.0,0.0,0.8113207547169812,0.1509433962264151,0.03307013841633298,b
male,0,1,11,0,2,0,94,28,135,0.6196410822201254,0.08148148148148149,0.0,0.014814814814814815,0.0,0.6962962962962963,0.2074074074074074,0.062036380055618734,b
eres,0,1,36,1,48,0,366,78,529,2.743579939594064,0.06805293005671077,0.001890359168241966,0.09073724007561437,0.0,0.6918714555765595,0.14744801512287334,0.05685571888797325,b
sit,0,1,5,0,4,2,187,27,225,1.1048047806050352,0.022222222222222223,0.0,0.017777777777777778,0.008888888888888889,0.8311111111111111,0.12,0.028924614671888137,b
shannon,0,1,11,0,3,0,4,7,25,0.02666322863856879,0.44,0.0,0.12,0.0,0.16,0.28,0.7341619168947137,a
precious,0,1,3,0,1,1,32,11,48,0.15064950711471242,0.0625,0.0,0.020833333333333332,0.020833333333333332,0.6666666666666666,0.22916666666666666,0.06777810929169611,b
yakin,0,1,11,0,8,0,70,24,113,0.501045511503814,0.09734513274336283,0.0,0.07079646017699115,0.0,0.6194690265486725,0.21238938053097345,0.08736033136946139,b
shout,0,1,27,0,37,6,145,47,262,1.3042609677188315,0.10305343511450382,0.0,0.14122137404580154,0.022900763358778626,0.5534351145038168,0.17938931297709923,0.1169181272454191,b
vanessa,0,1,8,0,2,2,9,8,29,0.048226059677898114,0.27586206896551724,0.0,0.06896551724137931,0.06896551724137931,0.3103448275862069,0.27586206896551724,0.4845987695807025,a
dedicated,1,1,1,0,0,0,35,5,41,0.11291455279588611,0.024390243902439025,0.0,0.0,0.0,0.8536585365853658,0.12195121951219512,0.02654242415474874,b
officer,2,1,1,0,1,0,18,5,25,0.02666322863856879,0.04,0.0,0.04,0.0,0.72,0.2,0.047259075279527,b
dammit,1,1,3,0,9,3,24,18,57,0.19916587695320342,0.05263157894736842,0.0,0.15789473684210525,0.05263157894736842,0.42105263157894735,0.3157894736842105,0.17346098357399503,b
chovendo,0,1,0,0,1,1,31,18,51,0.1668216303942094,0.0,0.0,0.0196078431372549,0.0196078431372549,0.6078431372549019,0.35294117647058826,0.0692376095445452,b
hmph,0,1,3,0,0,2,8,12,25,0.02666322863856879,0.12,0.0,0.0,0.08,0.32,0.48,0.3401858038377281,b
lupa,0,1,12,0,22,1,323,63,421,2.161383501532172,0.028503562945368172,0.0,0.052256532066508314,0.0023752969121140144,0.7672209026128266,0.1496437054631829,0.03702642410575354,b
vou,0,1,90,0,423,6,1382,1208,3109,16.651605959961483,0.02894821486008363,0.0,0.13605660984239304,0.0019298809906722419,0.44451592151817304,0.388549372788678,0.135373732899165,b
en su,2,2,1,3,0,0,76,6,86,0.3554964019883411,0.011627906976744186,0.03488372093023256,0.0,0.0,0.8837209302325582,0.06976744186046512,0.031191424479999154,b
blh,1,1,1,1,1,0,44,7,54,0.18299375367370643,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.0,0.8148148148148148,0.12962962962962962,0.029435746627988264,b
pain,0,1,14,0,7,0,203,62,286,1.4336379539548074,0.04895104895104895,0.0,0.024475524475524476,0.0,0.7097902097902098,0.21678321678321677,0.051586501095578996,b
pensa,2,1,1,0,1,0,47,26,75,0.29619861663018543,0.013333333333333334,0.0,0.013333333333333334,0.0,0.6266666666666667,0.3466666666666667,0.0650394958591102,b
seven,0,1,8,0,5,0,35,24,72,0.2800264933506884,0.1111111111111111,0.0,0.06944444444444445,0.0,0.4861111111111111,0.3333333333333333,0.15854985762198587,b
naw,0,1,18,0,11,1,146,33,209,1.0185534564477179,0.0861244019138756,0.0,0.05263157894736842,0.004784688995215311,0.6985645933014354,0.15789473684210525,0.06139147708282594,b
escola,0,1,4,0,3,0,119,31,157,0.7382366529364367,0.025477707006369428,0.0,0.01910828025477707,0.0,0.7579617834394905,0.19745222929936307,0.038827357214466514,b
auch,0,1,6,0,1,0,153,16,176,0.840660100373251,0.03409090909090909,0.0,0.005681818181818182,0.0,0.8693181818181818,0.09090909090909091,0.0257362031532265,b
mart,0,1,23,3,3,0,14,10,53,0.1776030459138741,0.4339622641509434,0.05660377358490566,0.05660377358490566,0.0,0.2641509433962264,0.18867924528301888,0.6388483994761623,a
pst,0,1,5,0,3,3,32,13,56,0.1937751691933711,0.08928571428571429,0.0,0.05357142857142857,0.05357142857142857,0.5714285714285714,0.23214285714285715,0.11557345704972963,b
imposs vel,1,2,0,3,0,1,22,5,31,0.05900747519756278,0.0,0.0967741935483871,0.0,0.03225806451612903,0.7096774193548387,0.16129032258064516,0.058010975009932866,b
dats,0,1,7,0,15,1,131,30,184,0.8837857624519097,0.03804347826086957,0.0,0.08152173913043478,0.005434782608695652,0.7119565217391305,0.16304347826086957,0.04757802805187786,b
congress,0,1,14,0,1,0,3,13,31,0.05900747519756278,0.45161290322580644,0.0,0.03225806451612903,0.0,0.0967741935483871,0.41935483870967744,0.7926929581419275,g
fico,0,1,13,0,24,1,165,60,263,1.3096516754786638,0.049429657794676805,0.0,0.09125475285171103,0.0038022813688212928,0.6273764258555133,0.22813688212927757,0.07025850159130788,b
falou,3,1,0,0,0,2,50,24,76,0.30158932439001773,0.0,0.0,0.0,0.02631578947368421,0.6578947368421053,0.3157894736842105,0.05751764713817942,b
mehr,1,1,1,0,1,0,61,6,69,0.26385437007119145,0.014492753623188406,0.0,0.014492753623188406,0.0,0.8840579710144928,0.08695652173913043,0.022463226183074073,b
headline,0,1,3,0,0,0,17,7,27,0.03744464415823345,0.1111111111111111,0.0,0.0,0.0,0.6296296296296297,0.25925925925925924,0.09255108300441901,b
erm,1,1,5,0,2,0,14,9,30,0.05361676743773045,0.16666666666666666,0.0,0.06666666666666667,0.0,0.4666666666666667,0.3,0.2063274182962088,b
dmna,0,1,4,0,5,0,50,7,66,0.24768224679169443,0.06060606060606061,0.0,0.07575757575757576,0.0,0.7575757575757576,0.10606060606060606,0.04254431564620505,b
fit,1,1,8,0,4,1,118,37,168,0.7975344382945924,0.047619047619047616,0.0,0.023809523809523808,0.005952380952380952,0.7023809523809523,0.22023809523809523,0.053570266984203294,b
good day,2,2,3,15,0,1,62,15,96,0.4094034795866644,0.03125,0.15625,0.0,0.010416666666666666,0.6458333333333334,0.15625,0.07569720613911007,b
porta,0,1,2,0,2,0,47,14,65,0.2422915390318621,0.03076923076923077,0.0,0.03076923076923077,0.0,0.7230769230769231,0.2153846153846154,0.04540533244945494,b
ses,0,1,0,0,0,2,50,12,64,0.23690083127202977,0.0,0.0,0.0,0.03125,0.78125,0.1875,0.03455256199731208,b
malam,0,1,18,3,12,1,216,43,293,1.4713729082736338,0.06143344709897611,0.010238907849829351,0.040955631399317405,0.0034129692832764505,0.7372013651877133,0.14675767918088736,0.047387105403244756,b
breaking,0,1,1,1,7,12,44,14,79,0.31776144766951475,0.012658227848101266,0.012658227848101266,0.08860759493670886,0.1518987341772152,0.5569620253164557,0.17721518987341772,0.1081730628747107,b
dragon,2,1,3,0,0,0,13,15,31,0.05900747519756278,0.0967741935483871,0.0,0.0,0.0,0.41935483870967744,0.4838709677419355,0.20327459314241375,b
head,0,1,22,0,21,3,744,169,959,5.061584276321967,0.022940563086548488,0.0,0.021897810218978103,0.0031282586027111575,0.7758081334723671,0.1762252346193952,0.035852324270519945,b
expect,0,1,6,0,7,1,108,13,135,0.6196410822201254,0.044444444444444446,0.0,0.05185185185185185,0.007407407407407408,0.8,0.0962962962962963,0.03467774758786678,b
gugu,0,1,10,0,5,1,11,5,32,0.06439818295739512,0.3125,0.0,0.15625,0.03125,0.34375,0.15625,0.4524644520466733,a
ham,0,1,6,0,4,11,49,22,92,0.3878406485473351,0.06521739130434782,0.0,0.043478260869565216,0.11956521739130435,0.532608695652174,0.2391304347826087,0.14122224308710402,b
oder,1,1,2,0,0,0,60,1,63,0.23151012351219744,0.031746031746031744,0.0,0.0,0.0,0.9523809523809523,0.015873015873015872,0.018609260091718347,b
part 4,0,2,13,0,0,2,6,5,26,0.03205393639840112,0.5,0.0,0.0,0.07692307692307693,0.23076923076923078,0.19230769230769232,0.8154100454777768,g
piscina,1,1,3,0,4,0,86,39,132,0.6034689589406284,0.022727272727272728,0.0,0.030303030303030304,0.0,0.6515151515151515,0.29545454545454547,0.05972088361779301,b
nederlands,0,1,5,0,1,0,10,13,29,0.048226059677898114,0.1724137931034483,0.0,0.034482758620689655,0.0,0.3448275862068966,0.4482758620689655,0.3215656628976212,b
britney,0,1,32,0,5,1,11,13,62,0.2261194157523651,0.5161290322580645,0.0,0.08064516129032258,0.016129032258064516,0.1774193548387097,0.20967741935483872,0.78317026542767,g
stoked,1,1,2,0,2,2,17,2,25,0.02666322863856879,0.08,0.0,0.08,0.08,0.68,0.08,0.0735334145670071,b
key,0,1,26,1,7,3,184,42,263,1.3096516754786638,0.09885931558935361,0.0038022813688212928,0.026615969581749048,0.011406844106463879,0.6996197718631179,0.1596958174904943,0.06583118616984238,b
bek,3,1,1,0,0,0,21,5,27,0.03744464415823345,0.037037037037037035,0.0,0.0,0.0,0.7777777777777778,0.18518518518518517,0.03786186186182057,b
happy anniversary,1,2,2,15,0,1,5,2,25,0.02666322863856879,0.08,0.6,0.0,0.04,0.2,0.08,0.2757027346936666,b
winning,0,1,2,0,8,0,141,27,178,0.8514415158929156,0.011235955056179775,0.0,0.0449438202247191,0.0,0.7921348314606742,0.15168539325842698,0.031386379422044156,b
estado de,0,2,2,0,0,0,20,4,26,0.03205393639840112,0.07692307692307693,0.0,0.0,0.0,0.7692307692307693,0.15384615384615385,0.0630214854673762,b
boys,0,1,26,0,18,1,376,98,519,2.689672861995741,0.05009633911368015,0.0,0.03468208092485549,0.0019267822736030828,0.7244701348747592,0.18882466281310212,0.04850808750473683,b
gws,0,1,10,0,13,12,17,7,59,0.2099472924728681,0.1694915254237288,0.0,0.22033898305084745,0.2033898305084746,0.288135593220339,0.11864406779661017,0.4474148102480199,a
naturally,0,1,2,0,0,0,17,8,27,0.03744464415823345,0.07407407407407407,0.0,0.0,0.0,0.6296296296296297,0.2962962962962963,0.08084550164104128,b
base,2,1,0,0,0,2,36,15,53,0.1776030459138741,0.0,0.0,0.0,0.03773584905660377,0.6792452830188679,0.2830188679245283,0.053641029941666286,b
aula,1,1,2,0,0,0,48,16,66,0.24768224679169443,0.030303030303030304,0.0,0.0,0.0,0.7272727272727273,0.24242424242424243,0.0456104786475024,b
