,candidate,batch,length,cap,substring-cap,s-o-sCap,all-cap,non-cap,non-discriminative,cumulative,Z_ScoreUnweighted,normalized_cap,normalized_capnormalized_substring-cap,normalized_s-o-sCap,normalized_all-cap,normalized_non-cap,normalized_non-discriminative,probability,status
8617,sent,0,1,0,0,0,1,54,2,57,0.34428024420350994,0.0,0.0,0.0,0.017543859649122806,0.9473684210526315,0.03508771929824561,0.0017344877272719124,b
8618,coming syria russia egypt,0,4,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9079199785833599,g
8619,canadian waves,0,2,2,0,0,0,0,0,2,-0.12511278138856438,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8620,uninformed,0,1,1,0,1,0,14,0,16,-0.005630920328763638,0.0625,0.0,0.0625,0.0,0.875,0.0,0.0033945958658607774,b
8621,legacy,0,1,1,0,0,1,6,1,9,-0.06537185085866401,0.1111111111111111,0.0,0.0,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.019762759634166904,b
8622,deuteronomy 68,0,2,0,1,0,0,0,0,1,-0.13364720003569303,0.0,1.0,0.0,0.0,0.0,0.0,0.22414686698628813,b
8623,maghrib 6,0,2,0,1,0,0,0,0,1,-0.13364720003569303,0.0,1.0,0.0,0.0,0.0,0.0,0.22414686698628813,b
8624,concrete proof of assad saringas,0,5,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.8006235605853713,g
8625,fbi on go rm,0,4,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9079199785833599,g
8626,travel already 2x,0,3,0,1,0,0,0,0,1,-0.13364720003569303,0.0,1.0,0.0,0.0,0.0,0.0,0.21662550080985302,b
8627,shifty spice,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8628,crew,0,1,0,0,1,1,17,1,20,0.028506754259750862,0.0,0.0,0.05,0.05,0.85,0.05,0.003304929069113012,b
8629,assad kept,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8630,five,0,1,2,0,7,0,12,0,21,0.037041172906879485,0.09523809523809523,0.0,0.3333333333333333,0.0,0.5714285714285714,0.0,0.031124341979756064,b
8631,crouch,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
8632,apocalypse,0,1,2,0,0,0,6,2,10,-0.05683743221153539,0.2,0.0,0.0,0.0,0.6,0.2,0.03371445014557777,b
8633,political action committee,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
8634,besty devos,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8635,tuition,0,1,1,0,0,0,2,0,3,-0.11657836274143576,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.045575116799207685,b
8636,sending luca brasi,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
8637,iγçöm sean spicer,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
8638,pentagon,0,1,5,0,3,0,0,0,8,-0.07390626950579264,0.625,0.0,0.375,0.0,0.0,0.0,0.9601558735245843,g
8639,mind,0,1,2,0,4,1,91,3,101,0.7197946646771695,0.019801980198019802,0.0,0.039603960396039604,0.009900990099009901,0.900990099009901,0.0297029702970297,0.0024274178561964578,b
8640,va,0,1,0,0,0,1,0,0,1,-0.13364720003569303,0.0,0.0,0.0,1.0,0.0,0.0,0.9432377892256483,g
8641,tracksγç╝∩╕ådo,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
8642,sean spicer calls concentration camps,0,5,1,3,0,0,0,2,6,-0.09097510680004989,0.16666666666666666,0.5,0.0,0.0,0.0,0.3333333333333333,0.51482422780758,a
8643,matthew page,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8644,taxes arenγçöt high,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
8645,olympics of pr,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
8646,quiet,0,1,0,0,0,1,19,2,22,0.045575591554008116,0.0,0.0,0.0,0.045454545454545456,0.8636363636363636,0.09090909090909091,0.0029304290308192677,b
8647,shakespeareγçös,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
8648,holocast centers,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8649,dubai,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
8650,henry clarke,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8651,c4,0,1,0,0,0,1,0,0,1,-0.13364720003569303,0.0,0.0,0.0,1.0,0.0,0.0,0.9432377892256483,g
8652,billions,0,1,0,0,0,1,5,0,6,-0.09097510680004989,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.005145436951037458,b
8653,raise,0,1,1,0,1,0,23,0,25,0.071178847495394,0.04,0.0,0.04,0.0,0.92,0.0,0.0023560283934762976,b
8654,assad moscow,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8655,potus a nazi,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
8656,trumprussia,0,1,4,1,1,0,2,1,9,-0.06537185085866401,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,0.6328801082427451,a
8657,scam,0,1,0,0,0,1,4,0,5,-0.09950952544717852,0.0,0.0,0.0,0.2,0.8,0.0,0.00695991655280369,b
8658,auschwitz,0,1,27,0,1,0,0,5,33,0.13945419667242298,0.8181818181818182,0.0,0.030303030303030304,0.0,0.0,0.15151515151515152,0.979310732887909,g
8659,syria strikes us,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
8660,trumpino family klan,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
8661,travis pastrami,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8662,schumer,0,1,3,0,5,0,0,0,8,-0.07390626950579264,0.375,0.0,0.625,0.0,0.0,0.0,0.8840806028322824,g
8663,immediately,0,1,1,0,3,2,78,6,90,0.6259160595587546,0.011111111111111112,0.0,0.03333333333333333,0.022222222222222223,0.8666666666666667,0.06666666666666667,0.0028889748799719064,b
8664,spicer compares assad,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
8665,unemployed,0,1,0,0,0,0,7,0,7,-0.08244068815292127,0.0,0.0,0.0,0.0,1.0,0.0,0.0012719509154501957,b
8666,press pass,0,2,0,0,0,1,0,0,1,-0.13364720003569303,0.0,0.0,0.0,1.0,0.0,0.0,0.88511578387157,g
8667,sessions butt,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8668,energy star,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8669,signs hjr 69,0,3,0,1,0,0,0,0,1,-0.13364720003569303,0.0,1.0,0.0,0.0,0.0,0.0,0.21662550080985302,b
8670,state launches investigation,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
8671,loony,0,1,0,0,0,1,1,0,2,-0.12511278138856438,0.0,0.0,0.0,0.5,0.5,0.0,0.1158689654476275,b
8672,eric trump ivanka trump,0,4,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9079199785833599,g
8673,yahoo news,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8674,spicer apologizes,0,2,2,18,0,0,0,0,20,0.028506754259750862,0.1,0.9,0.0,0.0,0.0,0.0,0.3282641295045755,b
8675,fifth avenue barbie,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
8676,seth putnam,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8677,keith,0,1,5,0,1,0,0,3,9,-0.06537185085866401,0.5555555555555556,0.0,0.1111111111111111,0.0,0.0,0.3333333333333333,0.9292923861049146,g
8678,the trail of tears,0,4,2,0,0,0,0,0,2,-0.12511278138856438,1.0,0.0,0.0,0.0,0.0,0.0,0.9079199785833599,g
8679,spends 20,0,2,0,2,0,0,0,0,2,-0.12511278138856438,0.0,1.0,0.0,0.0,0.0,0.0,0.22414686698628813,b
8680,explosions,0,1,0,0,0,1,0,1,2,-0.12511278138856438,0.0,0.0,0.0,0.5,0.0,0.5,0.7599672747571455,g
8681,new zealand,0,2,1,0,0,0,0,6,7,-0.08244068815292127,0.14285714285714285,0.0,0.0,0.0,0.0,0.8571428571428571,0.47590493918829563,a
8682,golfer in chef,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
8683,first 100 days,0,3,0,2,0,0,10,0,12,-0.03976859491727814,0.0,0.16666666666666666,0.0,0.0,0.8333333333333334,0.0,0.008791096238052905,b
8684,kate spade,0,2,2,0,0,0,0,0,2,-0.12511278138856438,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8685,created a fire storm,0,4,0,0,0,1,0,0,1,-0.13364720003569303,0.0,0.0,0.0,1.0,0.0,0.0,0.6280396639229726,a
8686,fisa court,0,2,2,24,0,0,0,2,28,0.09678210343677987,0.07142857142857142,0.8571428571428571,0.0,0.0,0.0,0.07142857142857142,0.2978020957428767,b
8687,ba,0,1,0,0,0,1,0,2,3,-0.11657836274143576,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6443916639387405,a
8688,hitler gaffe causes uproar,0,4,2,0,0,0,0,2,4,-0.10804394409430715,0.5,0.0,0.0,0.0,0.0,0.5,0.7220926721930968,a
8689,almost,0,1,1,0,6,1,75,3,86,0.5917783849702402,0.011627906976744186,0.0,0.06976744186046512,0.011627906976744186,0.872093023255814,0.03488372093023256,0.0027955195699792207,b
8690,spicer names,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8691,apparently,0,1,7,0,18,0,55,3,83,0.5661751290288543,0.08433734939759036,0.0,0.21686746987951808,0.0,0.6626506024096386,0.03614457831325301,0.014787602744918797,b
8692,mitchell,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
8693,sean spicer pepsis united,0,4,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9079199785833599,g
8694,november,0,1,3,0,0,0,1,0,4,-0.10804394409430715,0.75,0.0,0.0,0.0,0.25,0.0,0.8730835397800699,g
8695,reaccomodated,0,1,2,0,0,0,3,0,5,-0.09950952544717852,0.4,0.0,0.0,0.0,0.6,0.0,0.09226337824320673,b
8696,dictatorship,0,1,1,0,0,0,4,1,6,-0.09097510680004989,0.16666666666666666,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.01862321174406521,b
8697,1 scapegoat,0,2,0,1,0,0,0,0,1,-0.13364720003569303,0.0,1.0,0.0,0.0,0.0,0.0,0.22414686698628813,b
8698,changes in gop platform,0,4,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9079199785833599,g
8699,sean spicer hold,0,3,1,1,0,0,0,1,3,-0.11657836274143576,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6072172625024975,a
8700,windows 10 cloud,0,3,0,2,0,0,0,0,2,-0.12511278138856438,0.0,1.0,0.0,0.0,0.0,0.0,0.21662550080985302,b
8701,j4fun,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
8702,fritz haber,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8703,black ops 2,0,3,0,4,0,0,0,6,10,-0.05683743221153539,0.0,0.4,0.0,0.0,0.0,0.6,0.2713000951611469,b
8704,need 2,0,2,0,1,0,0,7,0,8,-0.07390626950579264,0.0,0.125,0.0,0.0,0.875,0.0,0.0020479655781596193,b
8705,nuremberg trials right,0,3,0,0,0,1,0,0,1,-0.13364720003569303,0.0,0.0,0.0,1.0,0.0,0.0,0.7508460847608521,g
8706,interweb,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
8707,listen,0,1,6,0,7,1,57,7,78,0.5235030357932111,0.07692307692307693,0.0,0.08974358974358974,0.01282051282051282,0.7307692307692307,0.08974358974358974,0.008772704521187957,b
8708,using,0,1,4,0,3,0,147,6,160,1.2233253648577584,0.025,0.0,0.01875,0.0,0.91875,0.0375,0.002170685984215803,b
8709,beating,0,1,3,0,0,0,6,1,10,-0.05683743221153539,0.3,0.0,0.0,0.0,0.6,0.1,0.05727131358424805,b
8710,daily mail online,0,3,2,0,0,0,0,0,2,-0.12511278138856438,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
8711,sean spicer'd,0,2,2,0,0,0,0,0,2,-0.12511278138856438,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8712,ny,0,1,0,0,0,7,0,0,7,-0.08244068815292127,0.0,0.0,0.0,1.0,0.0,0.0,0.9432377892256483,g
8713,house of windsor,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
8714,17 news,0,2,0,1,0,0,0,0,1,-0.13364720003569303,0.0,1.0,0.0,0.0,0.0,0.0,0.22414686698628813,b
8715,adolph hitler,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8716,pearl harbor,0,2,2,0,0,0,1,0,3,-0.11657836274143576,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.6572606913707854,a
8717,alt,0,1,13,0,4,1,35,3,56,0.3357458255563813,0.23214285714285715,0.0,0.07142857142857142,0.017857142857142856,0.625,0.05357142857142857,0.03796391410479407,b
8718,scott morrison,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8719,repetitive,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
8720,evgeni malkin,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8721,humor,0,1,2,0,1,0,7,0,10,-0.05683743221153539,0.2,0.0,0.1,0.0,0.7,0.0,0.019538488018706057,b
8722,season 10,0,2,0,1,0,0,0,0,1,-0.13364720003569303,0.0,1.0,0.0,0.0,0.0,0.0,0.22414686698628813,b
8723,fbi director james,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
8724,sh&t,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
8725,mike vick,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8726,adam schiff,0,2,4,0,0,0,0,2,6,-0.09097510680004989,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.9363556368370352,g
8727,terrific,0,1,1,0,1,0,1,0,3,-0.11657836274143576,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3548183401255747,b
8728,chemical,0,1,1,0,2,1,140,18,162,1.2403942021520156,0.006172839506172839,0.0,0.012345679012345678,0.006172839506172839,0.8641975308641975,0.1111111111111111,0.00269281041672399,b
8729,shantelle,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
8730,bbc news,0,2,5,0,0,0,0,2,7,-0.08244068815292127,0.7142857142857143,0.0,0.0,0.0,0.0,0.2857142857142857,0.949785530678204,g
8731,huey lewis,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8732,esrc,0,1,0,0,0,1,0,0,1,-0.13364720003569303,0.0,0.0,0.0,1.0,0.0,0.0,0.9432377892256483,g
8733,gentlemen sean spicer the white house,0,6,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.6853417221082837,a
8734,trivia pursuit,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8735,former trump,0,2,0,23,0,0,0,6,29,0.10531652208390849,0.0,0.7931034482758621,0.0,0.0,0.0,0.20689655172413793,0.23437402210099878,b
8736,idgaf,0,1,0,0,0,1,0,0,1,-0.13364720003569303,0.0,0.0,0.0,1.0,0.0,0.0,0.9432377892256483,g
8737,political lessons,0,2,1,0,0,0,0,1,2,-0.12511278138856438,0.5,0.0,0.0,0.0,0.0,0.5,0.8564878833749431,g
8738,hezbollah,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
8739,ps,0,1,0,0,0,8,3,2,13,-0.031234176270149513,0.0,0.0,0.0,0.6153846153846154,0.23076923076923078,0.15384615384615385,0.5307126335426844,a
8740,holocaust centers of american,0,4,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9079199785833599,g
8741,faulkner,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
8742,bbc news at ten,0,4,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9079199785833599,g
8743,stateγçö bill,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8744,p├⌐ resists,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8745,flashback carter page,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
8746,siberia,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
8747,eric trump trending,0,3,1,1,0,0,0,0,2,-0.12511278138856438,0.5,0.5,0.0,0.0,0.0,0.0,0.7404565693332515,a
8748,knowing shit,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8749,freudian slip,0,2,2,5,0,0,1,0,8,-0.07390626950579264,0.25,0.625,0.0,0.0,0.125,0.0,0.36029795810499743,b
8750,alertγ₧í∩╕åcarter page,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8751,iγçöd,0,1,2,0,2,0,0,0,4,-0.10804394409430715,0.5,0.0,0.5,0.0,0.0,0.0,0.9317587859250874,g
8752,washington postγçös david ignatius,0,4,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9079199785833599,g
8753,sec rice,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8754,tone deaf,0,2,1,0,0,0,16,1,18,0.011437916965493612,0.05555555555555555,0.0,0.0,0.0,0.8888888888888888,0.05555555555555555,0.0025437302845588657,b
8755,ann beard,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8756,catholics,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
8757,bartlett,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
8758,distract,0,1,2,0,1,0,110,4,117,0.8563453630312274,0.017094017094017096,0.0,0.008547008547008548,0.0,0.9401709401709402,0.03418803418803419,0.0018602997983942105,b
8759,gl,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
8760,daily press conference,0,3,1,0,0,0,1,0,2,-0.12511278138856438,0.5,0.0,0.0,0.0,0.5,0.0,0.25603832041871694,b
8761,sh*t,0,1,1,0,0,0,10,1,12,-0.03976859491727814,0.08333333333333333,0.0,0.0,0.0,0.8333333333333334,0.08333333333333333,0.004525686263601906,b
8762,praise putin,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8763,don trump jr,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
8764,borussia,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
8765,mouthpiece,0,1,1,0,0,1,32,0,34,0.14798861531955163,0.029411764705882353,0.0,0.0,0.029411764705882353,0.9411764705882353,0.0,0.002136227838630816,b
8766,carter page by fbi,0,4,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9079199785833599,g
8767,watching sean spicer,0,3,8,14,0,0,1,1,24,0.06264442884826536,0.3333333333333333,0.5833333333333334,0.0,0.0,0.041666666666666664,0.041666666666666664,0.5219379353103634,a
8768,iraqi information minister,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
8769,dummy,0,1,1,0,0,0,12,1,14,-0.02269975762302089,0.07142857142857142,0.0,0.0,0.0,0.8571428571428571,0.07142857142857142,0.003737646573710046,b
8770,holocaust inns,0,2,2,0,0,0,0,0,2,-0.12511278138856438,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8771,cheaper,0,1,1,0,1,0,5,0,7,-0.08244068815292127,0.14285714285714285,0.0,0.14285714285714285,0.0,0.7142857142857143,0.0,0.013731441452498758,b
8772,trending worldwide revealed,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
8773,scary spice,0,2,1,0,0,0,0,1,2,-0.12511278138856438,0.5,0.0,0.0,0.0,0.0,0.5,0.8564878833749431,g
8774,mel brooks,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8775,bond,0,1,1,0,0,0,2,1,4,-0.10804394409430715,0.25,0.0,0.0,0.0,0.5,0.25,0.07826965746291091,b
8776,worst day,0,2,1,0,0,0,3,0,4,-0.10804394409430715,0.25,0.0,0.0,0.0,0.75,0.0,0.014611583842406432,b
8777,kusay,0,1,1,0,0,0,0,1,2,-0.12511278138856438,0.5,0.0,0.0,0.0,0.0,0.5,0.895097124595904,g
8778,new york post,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
8779,black,0,1,5,0,2,1,33,4,45,0.2418672204379665,0.1111111111111111,0.0,0.044444444444444446,0.022222222222222223,0.7333333333333333,0.08888888888888889,0.010241644459094689,b
8780,humiliated,0,1,4,0,0,0,3,1,8,-0.07390626950579264,0.5,0.0,0.0,0.0,0.375,0.125,0.43651799163272104,a
8781,ignorance,0,1,2,0,15,1,170,12,200,1.5647021107429033,0.01,0.0,0.075,0.005,0.85,0.06,0.0030751919193885663,b
8782,opec,0,1,0,0,0,1,0,0,1,-0.13364720003569303,0.0,0.0,0.0,1.0,0.0,0.0,0.9432377892256483,g
8783,us attorney gen,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
8784,evil nwo hulk,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
8785,nsa adviser,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8786,happy,0,1,4,0,8,1,53,7,73,0.480830942557568,0.0547945205479452,0.0,0.1095890410958904,0.0136986301369863,0.726027397260274,0.0958904109589041,0.008216929976833825,b
8787,manzanar,0,1,2,0,0,0,0,0,2,-0.12511278138856438,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
8788,judaism,0,1,2,0,0,0,0,0,2,-0.12511278138856438,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
8789,monty python,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8790,opportunity,0,1,2,0,0,0,26,2,30,0.11385094073103712,0.06666666666666667,0.0,0.0,0.0,0.8666666666666667,0.06666666666666667,0.003465300924852453,b
8791,treason,0,1,1,0,3,6,48,11,69,0.44669326796905345,0.014492753623188406,0.0,0.043478260869565216,0.08695652173913043,0.6956521739130435,0.15942028985507245,0.009699384288573717,b
8792,public speaking,0,2,1,0,0,0,10,0,11,-0.04830301356440676,0.09090909090909091,0.0,0.0,0.0,0.9090909090909091,0.0,0.0027338769175215,b
8793,jedis,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
8794,european parliament,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8795,gather facts,0,2,3,0,0,0,0,0,3,-0.11657836274143576,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8796,islamic,0,1,3,0,0,0,0,1,4,-0.10804394409430715,0.75,0.0,0.0,0.0,0.0,0.25,0.9701271122442922,g
8797,justice dep,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8798,martin keown,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
8799,accession protocol,0,2,1,0,0,0,0,1,2,-0.12511278138856438,0.5,0.0,0.0,0.0,0.0,0.5,0.8564878833749431,g
